term,moderator_label,ontology_group,weighted_mean_estimate,weighted_mean_abs_estimate,direction,n_tasks,normalized_weight_pct,estimate,mean_abs_estimate
profile_cont_big_five_openness_to_experience_feelings_pct,Big Five Openness To Experience Feelings %,Big Five: Openness,-0.2945003474807945,0.8744954939938874,lower_effectivity,40,1.4728324132491168,-0.2945003474807945,0.8744954939938874
profile_cat__profile_cat_employment_type_Retired,Employment Type Retired,Socioeconomic Status: Employment,-0.1171251273066721,0.8630667740090632,lower_effectivity,40,1.4535840702316802,-0.1171251273066721,0.8630667740090632
profile_cat__profile_cat_education_level_Post_Secondary_Non_Tertiary,Education Level Post Secondary Non Tertiary,Demographics: Education,-0.187013092977198,0.8564573643774545,lower_effectivity,40,1.4424524488514303,-0.187013092977198,0.8564573643774545
profile_cont_big_five_neuroticism_stress_vulnerability_pct,Big Five Neuroticism Stress Vulnerability %,Big Five: Neuroticism,0.3637831386519397,0.8535806577967671,higher_effectivity,40,1.4376074762649018,0.3637831386519397,0.8535806577967671
profile_cat__profile_cat_education_level_Doctoral_Equivalent,Education Level Doctoral Equivalent,Demographics: Education,-0.1492677584129203,0.8449331330225128,lower_effectivity,40,1.4230432448087411,-0.1492677584129203,0.8449331330225128
profile_cont_big_five_conscientiousness_competence_pct,Big Five Conscientiousness Competence %,Big Five: Conscientiousness,0.1679696271313578,0.8334390092614901,higher_effectivity,40,1.4036847482202506,0.1679696271313578,0.8334390092614901
profile_cont_social_context_social_capital_social_network_diversity_pct,Social Context Social Capital Social Network Diversity %,Social Context: Social Capital,0.0153733807039039,0.8148609539266995,higher_effectivity,40,1.3723954365426692,0.0153733807039039,0.8148609539266995
profile_cont_social_context_online_behavior_mean_pct,Social Context Online Behavior Mean %,Social Context: Online Behavior,-0.2046150858127106,0.8019582236497553,lower_effectivity,40,1.350664553419986,-0.2046150858127106,0.8019582236497553
profile_cont_social_context_social_capital_community_belonging_pct,Social Context Social Capital Community Belonging %,Social Context: Social Capital,0.0095525034774156,0.7920360336396313,higher_effectivity,40,1.3339535204213078,0.0095525034774156,0.7920360336396313
profile_cont_big_five_conscientiousness_dutifulness_pct,Big Five Conscientiousness Dutifulness %,Big Five: Conscientiousness,-0.0569429349064644,0.7856321975481971,lower_effectivity,40,1.3231681276669975,-0.0569429349064644,0.7856321975481971
profile_cont_big_five_agreeableness_altruism_pct,Big Five Agreeableness Altruism %,Big Five: Agreeableness,-0.1139007340630209,0.7839767923262635,lower_effectivity,40,1.3203800807477497,-0.1139007340630209,0.7839767923262635
profile_cont_big_five_agreeableness_straightforwardness_pct,Big Five Agreeableness Straightforwardness %,Big Five: Agreeableness,0.0049236299516511,0.7728934446952364,higher_effectivity,40,1.3017134166535391,0.0049236299516511,0.7728934446952364
profile_cont_political_psychology_political_engagement_civic_participation_pct,Political Psychology Political Engagement Civic Participation %,Political Psychology: Engagement,0.0589608646247471,0.7532539764601176,higher_effectivity,40,1.2686364647489,0.0589608646247471,0.7532539764601176
profile_cont_big_five_neuroticism_anxiety_pct,Big Five Neuroticism Anxiety %,Big Five: Neuroticism,-0.1083963609881735,0.7510173451635098,lower_effectivity,40,1.264869512154226,-0.1083963609881735,0.7510173451635098
profile_cont_political_psychology_ideological_positioning_ideological_extremity_pct,Political Psychology Ideological Positioning Ideological Extremity %,Political Psychology: Ideology,0.0585363905369674,0.7458874910471569,higher_effectivity,40,1.256229770189064,0.0585363905369674,0.7458874910471569
profile_cont_social_context_online_behavior_social_media_hours_daily_pct,Social Context Online Behavior Social Media Hours Daily %,Social Context: Online Behavior,-0.4190749737540544,0.7383017884266262,lower_effectivity,40,1.2434538682278533,-0.4190749737540544,0.7383017884266262
profile_cont_political_psychology_political_engagement_political_interest_pct,Political Psychology Political Engagement Political Interest %,Political Psychology: Engagement,-0.1278182439826182,0.7235086090847476,lower_effectivity,40,1.2185390754366188,-0.1278182439826182,0.7235086090847476
profile_cat__profile_cat_news_diet_primary_type_Legacy_Print_Dominant,News Diet Primary Type Legacy Print Dominant,Demographics: News Diet,-0.4060969444896402,0.7084711953205404,lower_effectivity,40,1.1932129410477346,-0.4060969444896402,0.7084711953205404
profile_cat__profile_cat_education_level_Secondary_Completed,Education Level Secondary Completed,Demographics: Education,0.2699543361493982,0.6931375821177607,higher_effectivity,40,1.1673879451588065,0.2699543361493982,0.6931375821177607
profile_cont_socioeconomic_status_economic_standing_economic_anxiety_pct,Socioeconomic Status Economic Standing Economic Anxiety %,Socioeconomic Status: Economic,0.1823534028793917,0.6910285760540292,higher_effectivity,40,1.1638359400178575,0.1823534028793917,0.6910285760540292
profile_cat__profile_cat_news_diet_primary_type_Social_Media_Feed_Dominant,News Diet Primary Type Social Media Feed Dominant,Demographics: News Diet,-0.1000207216554589,0.6840241475577727,lower_effectivity,40,1.1520390246576002,-0.1000207216554589,0.6840241475577727
profile_cont_big_five_agreeableness_tender_mindedness_pct,Big Five Agreeableness Tender Mindedness %,Big Five: Agreeableness,0.022964180933003,0.682418894014214,higher_effectivity,40,1.1493354436023813,0.022964180933003,0.682418894014214
profile_cont_political_psychology_political_engagement_mean_pct,Political Psychology Political Engagement Mean %,Political Psychology: Engagement,0.036740773011835,0.6724915669222631,higher_effectivity,40,1.132615758688769,0.036740773011835,0.6724915669222631
profile_cont_big_five_agreeableness_trust_pct,Big Five Agreeableness Trust %,Big Five: Agreeableness,0.0941451214632493,0.6672904003923696,higher_effectivity,40,1.1238559117775544,0.0941451214632493,0.6672904003923696
profile_cont_political_psychology_ideological_positioning_political_orientation_lr_pct,Political Psychology Ideological Positioning Political Orientation Lr %,Political Psychology: Ideology,0.1279165405847117,0.6638710877341951,higher_effectivity,40,1.1180970776285155,0.1279165405847117,0.6638710877341951
profile_cont_big_five_neuroticism_anger_hostility_pct,Big Five Neuroticism Anger Hostility %,Big Five: Neuroticism,0.0665545710678287,0.6586833361881452,higher_effectivity,40,1.109359824342041,0.0665545710678287,0.6586833361881452
profile_cont_big_five_agreeableness_compliance_pct,Big Five Agreeableness Compliance %,Big Five: Agreeableness,-0.3378821217332691,0.6532774701235244,lower_effectivity,40,1.1002552208119596,-0.3378821217332691,0.6532774701235244
profile_cont_big_five_extraversion_excitement_seeking_pct,Big Five Extraversion Excitement Seeking %,Big Five: Extraversion,0.1885499408615087,0.6528238591920549,higher_effectivity,40,1.0994912455971515,0.1885499408615087,0.6528238591920549
profile_cont_big_five_conscientiousness_achievement_striving_pct,Big Five Conscientiousness Achievement Striving %,Big Five: Conscientiousness,0.2826123528907434,0.652750370571982,higher_effectivity,40,1.0993674754663831,0.2826123528907434,0.652750370571982
profile_cont_big_five_openness_to_experience_values_pct,Big Five Openness To Experience Values %,Big Five: Openness,-0.0788657094442178,0.6507114754318367,lower_effectivity,40,1.095933551712348,-0.0788657094442178,0.6507114754318367
profile_cont_big_five_conscientiousness_mean_pct,Big Five Conscientiousness Mean %,Big Five: Conscientiousness,0.1520527381450105,0.6456619538155863,higher_effectivity,40,1.087429106396284,0.1520527381450105,0.6456619538155863
profile_cont_political_psychology_institutional_trust_satisfaction_with_democracy_pct,Political Psychology Institutional Trust Satisfaction With Democracy %,Political Psychology: Institutional Trust,-0.0860538720565523,0.6381995189153504,lower_effectivity,40,1.0748608129307196,-0.0860538720565523,0.6381995189153504
profile_cont_big_five_neuroticism_impulsiveness_pct,Big Five Neuroticism Impulsiveness %,Big Five: Neuroticism,0.1922195487941711,0.6300683940235328,higher_effectivity,40,1.0611663063505294,0.1922195487941711,0.6300683940235328
profile_cont_big_five_openness_to_experience_ideas_pct,Big Five Openness To Experience Ideas %,Big Five: Openness,-0.0810060194002909,0.6250679226373148,lower_effectivity,40,1.05274447183025,-0.0810060194002909,0.6250679226373148
profile_cont_big_five_openness_to_experience_fantasy_pct,Big Five Openness To Experience Fantasy %,Big Five: Openness,0.1926921794782487,0.6240484248238422,higher_effectivity,40,1.0510274253328904,0.1926921794782487,0.6240484248238422
profile_cont_big_five_conscientiousness_self_discipline_pct,Big Five Conscientiousness Self Discipline %,Big Five: Conscientiousness,0.1522359098912773,0.6203340828392893,higher_effectivity,40,1.0447717003962678,0.1522359098912773,0.6203340828392893
profile_cont_big_five_neuroticism_depression_pct,Big Five Neuroticism Depression %,Big Five: Neuroticism,-0.1783816486256794,0.620120207228414,lower_effectivity,40,1.0444114893554288,-0.1783816486256794,0.620120207228414
profile_cont_political_psychology_ideological_positioning_mean_pct,Political Psychology Ideological Positioning Mean %,Political Psychology: Ideology,0.1131624664463827,0.6197576419337871,higher_effectivity,40,1.0438008539416237,0.1131624664463827,0.6197576419337871
profile_cont_political_psychology_ideological_positioning_partisan_identity_strength_pct,Political Psychology Ideological Positioning Partisan Identity Strength %,Political Psychology: Ideology,0.1499120947830009,0.6183400871665005,higher_effectivity,40,1.0414133966898085,0.1499120947830009,0.6183400871665005
profile_cont_big_five_agreeableness_modesty_pct,Big Five Agreeableness Modesty %,Big Five: Agreeableness,0.0905525154610795,0.6174769089718681,higher_effectivity,40,1.039959624964058,0.0905525154610795,0.6174769089718681
profile_cont_big_five_conscientiousness_deliberation_pct,Big Five Conscientiousness Deliberation %,Big Five: Conscientiousness,0.2391703180883606,0.6146871379729686,higher_effectivity,40,1.0352610699904283,0.2391703180883606,0.6146871379729686
profile_cont_big_five_extraversion_gregariousness_pct,Big Five Extraversion Gregariousness %,Big Five: Extraversion,0.1105753969033326,0.6145540389256736,higher_effectivity,40,1.0350369034940028,0.1105753969033326,0.6145540389256736
profile_cont_political_psychology_institutional_trust_mean_pct,Political Psychology Institutional Trust Mean %,Political Psychology: Institutional Trust,-0.1645476315132775,0.6135194725684525,lower_effectivity,40,1.033294478432882,-0.1645476315132775,0.6135194725684525
profile_cont_big_five_extraversion_activity_level_pct,Big Five Extraversion Activity Level %,Big Five: Extraversion,0.1262232187539963,0.6123190985347787,higher_effectivity,40,1.0312727987364627,0.1262232187539963,0.6123190985347787
profile_cat__profile_cat_sex_Other,Sex Other,Demographics: Sex,-0.0613157234311519,0.607287232975898,lower_effectivity,40,1.0227980898956153,-0.0613157234311519,0.607287232975898
profile_cont_big_five_conscientiousness_order_pct,Big Five Conscientiousness Order %,Big Five: Conscientiousness,0.10590898026501,0.6062222734047484,higher_effectivity,40,1.0210044763367558,0.10590898026501,0.6062222734047484
profile_cat__profile_cat_news_diet_primary_type_Broadcast_Television_Dominant,News Diet Primary Type Broadcast Television Dominant,Demographics: News Diet,-0.1872565645524087,0.5974729858943275,lower_effectivity,40,1.0062688552538714,-0.1872565645524087,0.5974729858943275
profile_cat__profile_cat_employment_type_Other_Inactive,Employment Type Other Inactive,Socioeconomic Status: Employment,-0.0564706254082933,0.5926787002133753,lower_effectivity,40,0.9981942803729495,-0.0564706254082933,0.5926787002133753
profile_cat__profile_cat_employment_type_Employed_Part_Time,Employment Type Employed Part Time,Socioeconomic Status: Employment,-0.2485835359265525,0.5902979394836475,lower_effectivity,40,0.9941845838164588,-0.2485835359265525,0.5902979394836475
profile_cont_socioeconomic_status_economic_standing_subjective_class_position_pct,Socioeconomic Status Economic Standing Subjective Class Position %,Socioeconomic Status: Economic,-0.1168321870203092,0.5876191404741589,lower_effectivity,40,0.9896729287686604,-0.1168321870203092,0.5876191404741589
profile_cont_political_psychology_institutional_trust_government_trust_pct,Political Psychology Institutional Trust Government Trust %,Political Psychology: Institutional Trust,-0.0861100373400255,0.5819052043601589,lower_effectivity,40,0.9800494711594064,-0.0861100373400255,0.5819052043601589
profile_cat__profile_cat_platform_primary_type_Twitter_X_Dominant,Platform Primary Type Twitter X Dominant,Social Context: Online Behavior,-0.1591627884875141,0.580412422630973,lower_effectivity,40,0.9775353160474004,-0.1591627884875141,0.580412422630973
profile_cont_socioeconomic_status_economic_standing_household_income_quintile_pct,Socioeconomic Status Economic Standing Household Income Quintile %,Socioeconomic Status: Economic,0.078717408594547,0.5774811362496731,higher_effectivity,40,0.972598419717407,0.078717408594547,0.5774811362496731
profile_cat__profile_cat_sex_Female,Sex Female,Demographics: Sex,-0.0699407520515803,0.5703052637473612,lower_effectivity,40,0.9605127569697588,-0.0699407520515803,0.5703052637473612
profile_cont_socioeconomic_status_economic_standing_financial_security_pct,Socioeconomic Status Economic Standing Financial Security %,Socioeconomic Status: Economic,0.1276596850499581,0.5584831753711054,higher_effectivity,40,0.9406018997127096,0.1276596850499581,0.5584831753711054
profile_cont_big_five_openness_to_experience_aesthetics_pct,Big Five Openness To Experience Aesthetics %,Big Five: Openness,-0.2395968178410378,0.5442557617770187,lower_effectivity,40,0.9166399741888046,-0.2395968178410378,0.5442557617770187
profile_cont_big_five_extraversion_warmth_pct,Big Five Extraversion Warmth %,Big Five: Extraversion,0.1966594298538765,0.5298039406574241,higher_effectivity,40,0.8923000996879008,0.1966594298538765,0.5298039406574241
profile_cont_big_five_openness_to_experience_actions_pct,Big Five Openness To Experience Actions %,Big Five: Openness,-0.3068369305555128,0.5267851392200671,lower_effectivity,40,0.8872158097897376,-0.3068369305555128,0.5267851392200671
profile_cont_socioeconomic_status_economic_standing_upward_mobility_belief_pct,Socioeconomic Status Economic Standing Upward Mobility Belief %,Socioeconomic Status: Economic,0.1309639570201343,0.5190874428058135,higher_effectivity,40,0.874251286971575,0.1309639570201343,0.5190874428058135
profile_cat__profile_cat_platform_primary_type_No_Social_Media,Platform Primary Type No Social Media,Social Context: Online Behavior,0.0029867699214522,0.5128276612019691,higher_effectivity,40,0.8637085119552098,0.0029867699214522,0.5128276612019691
profile_cat__profile_cat_sex_Male,Sex Male,Demographics: Sex,0.1312564754778062,0.5127044620040018,higher_effectivity,40,0.863501018865424,0.1312564754778062,0.5127044620040018
profile_cat__profile_cat_platform_primary_type_Instagram_TikTok_Dominant,Platform Primary Type Instagram Tiktok Dominant,Social Context: Online Behavior,0.0717414392702632,0.5035961319254445,higher_effectivity,40,0.8481606953733,0.0717414392702632,0.5035961319254445
profile_cat__profile_cat_employment_type_Unemployed_Seeking,Employment Type Unemployed Seeking,Socioeconomic Status: Employment,0.2731544776563146,0.4973463888698903,higher_effectivity,40,0.837634827361494,0.2731544776563146,0.4973463888698903
profile_cat__profile_cat_employment_type_Employed_Full_Time,Employment Type Employed Full Time,Socioeconomic Status: Employment,0.0147308191677406,0.4843137695669982,higher_effectivity,40,0.8156851840864083,0.0147308191677406,0.4843137695669982
profile_cat__profile_cat_platform_primary_type_YouTube_Dominant,Platform Primary Type Youtube Dominant,Social Context: Online Behavior,-0.0637227921101367,0.4734721184520047,lower_effectivity,40,0.7974255872274537,-0.0637227921101367,0.4734721184520047
profile_cont_big_five_neuroticism_self_consciousness_pct,Big Five Neuroticism Self Consciousness %,Big Five: Neuroticism,0.0093526522663271,0.4697828123921497,higher_effectivity,40,0.7912120279985381,0.0093526522663271,0.4697828123921497
profile_cont_big_five_extraversion_mean_pct,Big Five Extraversion Mean %,Big Five: Extraversion,0.1251981073871232,0.4695947147697573,higher_effectivity,40,0.7908952324552594,0.1251981073871232,0.4695947147697573
profile_cat__profile_cat_news_diet_primary_type_Broadcast_Radio_Dominant,News Diet Primary Type Broadcast Radio Dominant,Demographics: News Diet,0.186588701859807,0.4655255472977788,higher_effectivity,40,0.7840419075509792,0.186588701859807,0.4655255472977788
profile_cat__profile_cat_platform_primary_type_Facebook_Dominant,Platform Primary Type Facebook Dominant,Social Context: Online Behavior,0.1481573714041142,0.4472530005331972,higher_effectivity,40,0.753267135888549,0.1481573714041142,0.4472530005331972
profile_cont_big_five_extraversion_assertiveness_pct,Big Five Extraversion Assertiveness %,Big Five: Extraversion,0.0960738642894647,0.4405797497893934,higher_effectivity,40,0.7420279927886514,0.0960738642894647,0.4405797497893934
profile_cont_big_five_neuroticism_mean_pct,Big Five Neuroticism Mean %,Big Five: Neuroticism,0.0641758166444907,0.4380425122998302,higher_effectivity,40,0.7377547568024113,0.0641758166444907,0.4380425122998302
profile_cont_big_five_openness_to_experience_mean_pct,Big Five Openness To Experience Mean %,Big Five: Openness,-0.1485332065683736,0.4276442250621801,lower_effectivity,40,0.7202418769864831,-0.1485332065683736,0.4276442250621801
profile_cont_big_five_agreeableness_mean_pct,Big Five Agreeableness Mean %,Big Five: Agreeableness,-0.0422730964589639,0.4197495912443899,lower_effectivity,40,0.7069456705938458,-0.0422730964589639,0.4197495912443899
profile_cat__profile_cat_education_level_Primary_Or_Less,Education Level Primary Or Less,Demographics: Education,0.102516900927557,0.4160566026775879,higher_effectivity,40,0.7007259092568224,0.102516900927557,0.4160566026775879
profile_cont_big_five_extraversion_positive_emotions_pct,Big Five Extraversion Positive Emotions %,Big Five: Extraversion,0.0042505370983307,0.4136378870528024,higher_effectivity,40,0.696652288757823,0.0042505370983307,0.4136378870528024
profile_cat__profile_cat_employment_type_Student,Employment Type Student,Socioeconomic Status: Employment,0.1342939918512551,0.3793737160886603,higher_effectivity,40,0.6389442937416124,0.1342939918512551,0.3793737160886603
profile_cont_socioeconomic_status_economic_standing_mean_pct,Socioeconomic Status Economic Standing Mean %,Socioeconomic Status: Economic,0.0811131670936738,0.3164203859673065,higher_effectivity,40,0.5329177838721973,0.0811131670936738,0.3164203859673065
profile_cat__profile_cat_education_level_Bachelor_Equivalent,Education Level Bachelor Equivalent,Demographics: Education,0.0080335523018495,0.3161746662528422,higher_effectivity,40,0.5325039407334701,0.0080335523018495,0.3161746662528422
profile_cat__profile_cat_news_diet_primary_type_Messaging_App_And_Forwarded_Content_Dominant,News Diet Primary Type Messaging App And Forwarded Content Dominant,Demographics: News Diet,0.1078438391529599,0.2594814499590438,higher_effectivity,40,0.4370207654142924,0.1078438391529599,0.2594814499590438
profile_cat__profile_cat_education_level_Master_Equivalent,Education Level Master Equivalent,Demographics: Education,-0.0442239379817904,0.237961537592439,lower_effectivity,40,0.4007767542312713,-0.0442239379817904,0.237961537592439
