moderator_column,moderator_label,role,interaction_estimate,interaction_std_error,interaction_p_value,interaction_conf_low,interaction_conf_high,moderator_main_estimate,moderator_main_p_value
profile_cont_big_five_openness_to_experience_feelings_pct,Big Five Openness To Experience Feelings %,exploratory,-5.521670954164737,9.262744059450196,0.5510976628462572,-23.67631570869946,12.632973800369983,1.2093166989558473,0.7257566959170336
profile_cont_big_five_openness_to_experience_ideas_pct,Big Five Openness To Experience Ideas %,exploratory,-5.91161495457488,10.070513387368512,0.5571887949932537,-25.649458499645625,13.826228590495866,0.9271571050512596,0.7567476713298187
profile_cont_big_five_conscientiousness_deliberation_pct,Big Five Conscientiousness Deliberation %,exploratory,4.268050076217264,7.370121072431873,0.5625205133111687,-10.177121787448923,18.713221939883457,1.402875650308728,0.6803224341704892
profile_cont_big_five_agreeableness_modesty_pct,Big Five Agreeableness Modesty %,exploratory,-3.7617532908725337,6.540624025073102,0.56519881048122,-16.58114081643322,9.05763423468815,1.1521477429815317,0.7748963148968745
profile_cont_big_five_conscientiousness_mean_pct,Big Five Conscientiousness Mean %,exploratory,4.361954236068481,7.6252221114135725,0.567292905461884,-10.583206476420589,19.30711494855755,1.939848591383404,0.6074288985702634
profile_cont_big_five_neuroticism_self_consciousness_pct,Big Five Neuroticism Self Consciousness %,exploratory,-3.788779526423383,6.740326078220288,0.5740436191082089,-16.999575883791252,9.422016830944488,0.4990858937367193,0.8955164778282793
profile_cont_big_five_neuroticism_depression_pct,Big Five Neuroticism Depression %,exploratory,-3.491565883999616,6.6451411545241985,0.599283323372894,-16.51580321905196,9.532671451052726,-1.3595456959542958,0.727269608894928
profile_cont_big_five_openness_to_experience_mean_pct,Big Five Openness To Experience Mean %,exploratory,-5.199753818811075,10.43861976901587,0.6183948370453521,-25.65907261439,15.259564976767848,0.717604071349287,0.8061513123845785
profile_cont_big_five_openness_to_experience_values_pct,Big Five Openness To Experience Values %,exploratory,-5.060622331110274,10.21433619726482,0.6202873815286066,-25.08035340373313,14.959108741512583,-0.1149833758916507,0.970384805702931
profile_cont_big_five_neuroticism_mean_pct,Big Five Neuroticism Mean %,exploratory,-2.840389494440899,5.899907649134572,0.6302112859864758,-14.403995998857038,8.72321700997524,0.931225766614446,0.7758895559626938
profile_cont_big_five_agreeableness_altruism_pct,Big Five Agreeableness Altruism %,exploratory,-3.1123173937266344,6.535706118729245,0.6339303583187363,-15.922065999974018,9.69743121252075,1.210830059033099,0.7559326933865513
profile_cont_big_five_conscientiousness_achievement_striving_pct,Big Five Conscientiousness Achievement Striving %,exploratory,3.841443891788426,8.698329709763957,0.6587569262716735,-13.206969065003673,20.889856848580525,0.633254549541908,0.86349210857141
profile_cont_big_five_openness_to_experience_actions_pct,Big Five Openness To Experience Actions %,exploratory,-4.857057466211867,12.301713813282788,0.6929700449508293,-28.967973488365026,19.25385855594129,0.8067244748744873,0.7465012362539734
profile_cont_big_five_agreeableness_compliance_pct,Big Five Agreeableness Compliance %,exploratory,-2.5009170890852532,6.404517452480618,0.696172278041526,-15.05354063430548,10.051706456134973,1.422904222027653,0.7211077606111916
profile_cont_big_five_neuroticism_anxiety_pct,Big Five Neuroticism Anxiety %,exploratory,-2.0434611903300315,5.3698166924663315,0.7035403054375367,-12.568108511146036,8.481186130485973,1.1920044970016193,0.6895200779299738
profile_cont_big_five_extraversion_warmth_pct,Big Five Extraversion Warmth %,exploratory,-3.4168394259674244,9.637826239230485,0.7229463208969155,-22.306631744114288,15.47295289217944,-1.6006626880607708,0.6160661822995935
profile_cont_big_five_agreeableness_mean_pct,Big Five Agreeableness Mean %,exploratory,-2.151744893070351,6.5452538832108145,0.74234550390203,-14.98020677383448,10.676716987693778,0.662018481286724,0.8677494683636368
profile_cont_big_five_conscientiousness_self_discipline_pct,Big Five Conscientiousness Self Discipline %,exploratory,2.537915537302883,8.487972815813235,0.7649389969255097,-14.098205483446089,19.174036558051853,1.6791540227142363,0.701170858978211
profile_cont_big_five_agreeableness_trust_pct,Big Five Agreeableness Trust %,exploratory,-1.400489063089582,6.116111311747773,0.8188816784525214,-13.387846959553244,10.58686883337408,0.6412281348408825,0.8847600555778607
profile_cont_big_five_neuroticism_stress_vulnerability_pct,Big Five Neuroticism Stress Vulnerability %,exploratory,-1.4114748649364444,6.2363678536547225,0.8209450503205241,-13.63453125244306,10.81158152257017,0.9548448492751902,0.7205222997153662
profile_cont_big_five_neuroticism_anger_hostility_pct,Big Five Neuroticism Anger Hostility %,exploratory,-1.008093547703531,6.173503656546173,0.8702872840801983,-13.107938372960362,11.0917512775533,1.183201973802305,0.7143911810042411
profile_cont_resilience_index,Resilience Index,exploratory,1.055839598750481,6.700928931943995,0.8747986756951796,-12.0777397708222,14.189418968323162,-0.5889681825922075,0.8608627730877378
profile_cont_big_five_agreeableness_straightforwardness_pct,Big Five Agreeableness Straightforwardness %,exploratory,-0.9810794585004654,7.096542979097617,0.8900448010964297,-14.890048112272376,12.927889195271446,-0.1294829053874842,0.9728929223700764
profile_cont_big_five_agreeableness_tender_mindedness_pct,Big Five Agreeableness Tender Mindedness %,exploratory,-0.2545008506227546,7.117563394448761,0.9714763289376558,-14.20466876142298,13.695667060177472,-0.8190475895244971,0.7951176986972024
profile_cont_big_five_openness_to_experience_aesthetics_pct,Big Five Openness To Experience Aesthetics %,exploratory,0.0975427514036262,7.567636175784306,0.9897159828275186,-14.734751601236038,14.92983710404329,0.3481993488490484,0.9147688838998904
profile_cont_susceptibility_index,Susceptibility Index,primary,-1.0558395987503957,6.700928931944004,0.8747986756951898,-14.189418968323094,12.077739770822305,0.5889681825921151,0.8608627730877598
