profile_id,mean_abs_delta_score,mean_signed_delta_score,profile_moderator_linear_score,profile_moderator_linear_score_z,predicted_mean_abs_delta_from_moderators,susceptibility_index_pct,observed_effectivity_pct,contribution__profile_cont_age_years_z,contribution__profile_cont_big_five_neuroticism_mean_pct_z,contribution__profile_cont_big_five_openness_to_experience_mean_pct_z,contribution__profile_cont_big_five_conscientiousness_mean_pct_z,contribution__profile_cont_big_five_extraversion_mean_pct_z,contribution__profile_cont_big_five_agreeableness_mean_pct_z,contribution__profile_cont_resilience_index_z,contribution__profile_cat__profile_cat_sex_Female,contribution__profile_cat__profile_cat_sex_Other,group_contribution__demographics__age,group_contribution__personality__neuroticism,group_contribution__personality__openness,group_contribution__personality__conscientiousness,group_contribution__personality__extraversion,group_contribution__personality__agreeableness,group_contribution__composite__resilience,group_contribution__demographics__sex
profile_0184,36.75,23.25,1.0184047727443388,0.4472268735242478,42.61494825507566,70.0,26.0,-0.3117768987312042,0.2684714661595123,-0.0378490570388841,-0.0606353291624446,0.2882770455543993,0.5376018606746865,0.3343156852882736,0.0,-0.0,-0.3117768987312042,0.2684714661595123,-0.0378490570388841,-0.0606353291624446,0.2882770455543993,0.5376018606746865,0.3343156852882736,0.0
profile_0039,51.75,14.25,0.8788204966093285,0.3828669047503083,42.47536397894065,68.0,88.0,1.9025476661210965,0.3988763592178747,-0.0112971379904384,0.0228823733389409,-0.1382285341594823,0.2244085858633178,-0.0552363651164147,0.0,-1.4651324506655654,1.9025476661210965,0.3988763592178747,-0.0112971379904384,0.0228823733389409,-0.1382285341594823,0.2244085858633178,-0.0552363651164147,-1.4651324506655654
profile_0089,45.25,23.75,0.7919724314115978,0.3428227184065927,42.38851591374292,66.0,71.0,2.256839596497465,-1.0468836419330547,0.0219187621233343,0.0877687806659146,0.0082901838574884,0.2107644987683986,-0.7467257485679483,0.0,-0.0,2.256839596497465,-1.0468836419330547,0.0219187621233343,0.0877687806659146,0.0082901838574884,0.2107644987683986,-0.7467257485679483,0.0
profile_0036,44.5,44.5,0.6047931986365893,0.2565175133355186,42.20133668096791,64.0,68.0,1.6368287183388202,0.2729381041877355,-0.0529787565335399,-0.080547341727865,-0.3352681871866764,0.3387897254464459,0.2901633867772346,0.0,-1.4651324506655654,1.6368287183388202,0.2729381041877355,-0.0529787565335399,-0.080547341727865,-0.3352681871866764,0.3387897254464459,0.2901633867772346,-1.4651324506655654
profile_0136,42.5,24.0,0.5157176443992249,0.2154462691525915,42.112261126730544,62.0,52.0,1.105390822774268,0.7176128572631211,-0.0705036349008838,-0.0267198897864409,0.0313755556397616,-0.1016528655782546,0.3253472496532188,0.0,-1.4651324506655654,1.105390822774268,0.7176128572631211,-0.0705036349008838,-0.0267198897864409,0.0313755556397616,-0.1016528655782546,0.3253472496532188,-1.4651324506655654
profile_0213,41.75,41.75,0.496679849307155,0.2066682611163199,42.09322333163848,60.0,50.0,2.0796936313092806,-1.295759129568121,-0.0496199999534485,-0.0164741506583722,0.102886831582653,0.0724495056198172,-0.396496839024654,0.0,-0.0,2.0796936313092806,-1.295759129568121,-0.0496199999534485,-0.0164741506583722,0.102886831582653,0.0724495056198172,-0.396496839024654,0.0
profile_0024,40.25,4.75,0.473748376140396,0.1960949434202383,42.07029185847172,57.99999999999999,40.0,-2.1718095332071368,1.176804183930232,-0.0306558729786974,-0.018656477378327,-0.2535486399065372,-0.340573603290247,0.5907209604956098,1.5214673584755,-0.0,-2.1718095332071368,1.176804183930232,-0.0306558729786974,-0.018656477378327,-0.2535486399065372,-0.340573603290247,0.5907209604956098,1.5214673584755
profile_0029,41.5,41.5,0.1821641374951523,0.0616503411067987,41.77870761982647,56.00000000000001,47.0,1.105390822774268,-0.0475082787276897,-0.0625625310011413,0.0414252754418874,0.6202126658341943,0.1032949308632741,-0.1129562970240751,0.0,-1.4651324506655654,1.105390822774268,-0.0475082787276897,-0.0625625310011413,0.0414252754418874,0.6202126658341943,0.1032949308632741,-0.1129562970240751,-1.4651324506655654
profile_0096,38.75,38.75,0.0448338246312445,-0.0016703630037953,41.64137730696257,54.0,35.0,-1.1089337420780323,-0.3132383457973798,0.0232616529600011,-0.0378672382434559,0.4401867983690802,-0.5349570803275733,0.0549144212731046,1.5214673584755,-0.0,-1.1089337420780323,-0.3132383457973798,0.0232616529600011,-0.0378672382434559,0.4401867983690802,-0.5349570803275733,0.0549144212731046,1.5214673584755
profile_0111,37.25,37.25,0.010451599915879,-0.0175234301996961,41.6069950822472,52.0,31.0,-0.4889228639193882,0.207124984490633,0.065495416824329,-0.0618983679391601,0.5409350971876713,-0.4281559891305111,0.1758733224023053,0.0,-0.0,-0.4889228639193882,0.207124984490633,0.065495416824329,-0.0618983679391601,0.5409350971876713,-0.4281559891305111,0.1758733224023053,0.0
profile_0221,31.25,31.25,-0.1645698012592533,-0.0982228630176691,41.431973681072066,50.0,16.0,-0.2232039161371121,0.9933230686771224,0.0642932389227115,-0.0020012584237843,0.3111755992991282,-0.0612100247404714,0.2181859418087178,0.0,-1.4651324506655654,-0.2232039161371121,0.9933230686771224,0.0642932389227115,-0.0020012584237843,0.3111755992991282,-0.0612100247404714,0.2181859418087178,-1.4651324506655654
profile_0052,31.0,31.0,-0.2712183869600576,-0.1473967372930897,41.32532509537126,48.0,14.000000000000002,0.7510988923979002,-0.6933911167306962,-0.0100184856675985,0.0380722315976364,0.4009016339025991,-0.4071467211628317,-0.3507348212970669,0.0,-0.0,0.7510988923979002,-0.6933911167306962,-0.0100184856675985,0.0380722315976364,0.4009016339025991,-0.4071467211628317,-0.3507348212970669,0.0
profile_0162,32.5,25.5,-0.3295561737442138,-0.1742953124029212,41.266987308587105,46.0,20.0,0.2196609968333479,1.1698599576207285,0.0224586715371651,-0.0278081067107028,-0.313623983122603,-0.3152789221405237,0.3803076629039394,0.0,-1.4651324506655654,0.2196609968333479,1.1698599576207285,0.0224586715371651,-0.0278081067107028,-0.313623983122603,-0.3152789221405237,0.3803076629039394,-1.4651324506655654
profile_0159,23.75,4.75,-0.4357466654950471,-0.2232579672406512,41.160796816836275,44.0,2.0,-2.1718095332071368,1.101220293546391,-0.0125773198017027,-0.0415876044069073,-0.0974621695381849,0.1782717559229306,0.608197911989563,0.0,-0.0,-2.1718095332071368,1.101220293546391,-0.0125773198017027,-0.0415876044069073,-0.0974621695381849,0.1782717559229306,0.608197911989563,0.0
profile_0225,43.75,-3.25,-0.4395906814215884,-0.2250303785168284,41.156952800909735,42.0,60.0,-1.1089337420780323,0.909678292476722,-0.0598798083046567,0.0752817861035808,-0.3547506396734503,-0.1125036750001982,0.2115171050544462,0.0,-0.0,-1.1089337420780323,0.909678292476722,-0.0598798083046567,0.0752817861035808,-0.3547506396734503,-0.1125036750001982,0.2115171050544462,0.0
profile_0045,43.25,-26.75,-0.4514479946851,-0.2304975868049904,41.14509548764622,40.0,54.0,0.573952927209716,-1.3694586570338052,0.0194639332020927,-0.0520513797779238,-0.3582067733680218,-0.4662352873219304,-0.3203801160707273,1.5214673584755,-0.0,0.573952927209716,-1.3694586570338052,0.0194639332020927,-0.0520513797779238,-0.3582067733680218,-0.4662352873219304,-0.3203801160707273,1.5214673584755
profile_0100,48.5,-0.5,-0.5388682669518761,-0.2708056082318236,41.05767521537945,38.0,83.0,-2.1718095332071368,-0.4325813306139708,0.0207104662680191,-0.0328190117175478,0.1992715948100281,0.2792117388403728,0.0776804501928591,1.5214673584755,-0.0,-2.1718095332071368,-0.4325813306139708,0.0207104662680191,-0.0328190117175478,0.1992715948100281,0.2792117388403728,0.0776804501928591,1.5214673584755
profile_0135,31.5,13.0,-0.7284928439553915,-0.3582383205160742,40.86805063837593,36.0,18.0,-0.5774958465134803,-1.3726690531165906,0.03603441079258,0.0986038069370855,0.3734260382380324,-0.0953978335242409,-0.7124617252442775,1.5214673584755,-0.0,-0.5774958465134803,-1.3726690531165906,0.03603441079258,0.0986038069370855,0.3734260382380324,-0.0953978335242409,-0.7124617252442775,1.5214673584755
profile_0152,47.75,20.75,-0.8004106931927418,-0.3913984346734009,40.796132789138575,34.0,80.0,1.8139746835270043,-0.9256911898079024,0.0512161128936671,-0.0603976500147267,0.2451354230271803,-0.1669606525391494,-0.2925549696132495,0.0,-1.4651324506655654,1.8139746835270043,-0.9256911898079024,0.0512161128936671,-0.0603976500147267,0.2451354230271803,-0.1669606525391494,-0.2925549696132495,-1.4651324506655654
profile_0154,41.25,12.75,-0.8836427009555244,-0.4297753175783472,40.712900781375794,32.0,43.0,0.2196609968333479,-0.5348952579479606,0.0590210923236336,-0.0729416090008937,0.5007825632611627,0.4579695728267375,-0.0481076085859865,0.0,-1.4651324506655654,0.2196609968333479,-0.5348952579479606,0.0590210923236336,-0.0729416090008937,0.5007825632611627,0.4579695728267375,-0.0481076085859865,-1.4651324506655654
profile_0067,41.25,10.75,-0.9132459643218638,-0.4434248858436257,40.683297518009454,30.0,43.0,-1.1089337420780323,0.3247929800466402,0.0473495661566585,-0.0399474218586064,-0.5811340687406553,0.2305800583288237,0.2140466638233078,0.0,-0.0,-1.1089337420780323,0.3247929800466402,0.0473495661566585,-0.0399474218586064,-0.5811340687406553,0.2305800583288237,0.2140466638233078,0.0
profile_0051,30.0,-2.5,-1.2318791262969708,-0.590341293070069,40.364664356034346,28.000000000000004,12.0,-1.3746526898603084,1.0057459056931182,-0.0284610570896122,-0.0619553323629933,0.4731068054135126,-0.3921776177358599,0.6116473103107377,0.0,-1.4651324506655654,-1.3746526898603084,1.0057459056931182,-0.0284610570896122,-0.0619553323629933,0.4731068054135126,-0.3921776177358599,0.6116473103107377,-1.4651324506655654
profile_0132,35.5,7.5,-1.2674275178796894,-0.6067320602508554,40.32911596445163,26.0,24.0,-1.817517602830769,-0.2218467442667799,0.0554803266210327,0.0309752501042099,-0.3727118595687912,-0.3413495137549624,-0.12192473265913,1.5214673584755,-0.0,-1.817517602830769,-0.2218467442667799,0.0554803266210327,0.0309752501042099,-0.3727118595687912,-0.3413495137549624,-0.12192473265913,1.5214673584755
profile_0035,43.5,43.5,-1.472488812291985,-0.7012823840448742,40.124054670039335,24.0,56.00000000000001,-0.2232039161371121,-0.8612041032754287,0.0338686551835593,-0.04206492699282,0.0792943822699021,-0.2903423535129767,-0.168836549827109,0.0,-0.0,-0.2232039161371121,-0.8612041032754287,0.0338686551835593,-0.04206492699282,0.0792943822699021,-0.2903423535129767,-0.168836549827109,0.0
profile_0245,34.25,34.25,-1.4926352127090203,-0.7105715514041944,40.1039082696223,22.0,22.0,1.3711097705565445,-1.0640173862444424,0.0657416644606654,0.0417788477277487,-0.0378805597070578,0.2215317486018344,-0.6257668474387476,0.0,-1.4651324506655654,1.3711097705565445,-1.0640173862444424,0.0657416644606654,0.0417788477277487,-0.0378805597070578,0.2215317486018344,-0.6257668474387476,-1.4651324506655654
profile_0104,28.5,10.0,-1.8556448969259811,-0.8779492288027828,39.74089858540534,20.0,6.0,-2.1718095332071368,-0.9499436384767712,0.0082481945856035,0.0505788690647402,-0.3250866041405062,0.3121939021328153,-0.3012934453602261,1.5214673584755,-0.0,-2.1718095332071368,-0.9499436384767712,0.0082481945856035,0.0505788690647402,-0.3250866041405062,0.3121939021328153,-0.3012934453602261,1.5214673584755
profile_0201,44.0,4.5,-2.113421958897853,-0.99680590892842,39.48312152343347,18.0,65.0,-0.9317877768898484,-0.6247514526563586,-0.0416574832157637,-0.0257023873193513,-0.0770189385726111,-0.4255656418867689,0.0130617216428488,0.0,-0.0,-0.9317877768898484,-0.6247514526563586,-0.0416574832157637,-0.0257023873193513,-0.0770189385726111,-0.4255656418867689,0.0130617216428488,0.0
profile_0138,38.75,38.75,-2.247146394767059,-1.0584640036305073,39.34939708756426,16.0,35.0,-1.1089337420780323,0.5861959915264889,-0.0064807789418465,0.0652481903470289,-0.1194666655318083,-0.2631496759957187,0.0645727365723943,0.0,-1.4651324506655654,-1.1089337420780323,0.5861959915264889,-0.0064807789418465,0.0652481903470289,-0.1194666655318083,-0.2631496759957187,0.0645727365723943,-1.4651324506655654
profile_0097,25.25,17.75,-2.3052822131970068,-1.0852694545194017,39.29126126913431,14.000000000000002,4.0,-1.7289446202366765,0.4611301267362367,0.0385091230633396,-0.0619297965867922,-0.293327537757957,0.3721538754292098,0.3722590668211979,0.0,-1.4651324506655654,-1.7289446202366765,0.4611301267362367,0.0385091230633396,-0.0619297965867922,-0.293327537757957,0.3721538754292098,0.3722590668211979,-1.4651324506655654
profile_0079,56.0,3.0,-2.4951571636717227,-1.1728176098122378,39.1013863186596,12.0,96.0,-2.1718095332071368,-0.7389996784720073,-0.0133910076435099,0.0431440296092686,0.4715989169676184,0.0985439714024011,-0.184243862328357,0.0,-0.0,-2.1718095332071368,-0.7389996784720073,-0.0133910076435099,0.0431440296092686,0.4715989169676184,0.0985439714024011,-0.184243862328357,0.0
profile_0106,45.75,27.25,-2.651218656517101,-1.244774946873813,38.94532482581422,10.0,74.0,-2.1718095332071368,-0.8150372117805897,-0.0711093123169659,-0.0585826456139722,0.094079695526988,0.1935273493676433,0.177713001506932,0.0,-0.0,-2.1718095332071368,-0.8150372117805897,-0.0711093123169659,-0.0585826456139722,0.094079695526988,0.1935273493676433,0.177713001506932,0.0
profile_0241,37.0,37.0,-2.704638388464703,-1.269405889378644,38.89190509386662,8.0,28.000000000000004,0.0425150316451638,-1.1799057057110791,0.0060625556270649,0.0525215523465002,0.4583481804475044,-0.1034314911050638,-0.5156160610492283,0.0,-1.4651324506655654,0.0425150316451638,-1.1799057057110791,0.0060625556270649,0.0525215523465002,0.4583481804475044,-0.1034314911050638,-0.5156160610492283,-1.4651324506655654
profile_0088,29.0,-16.5,-4.090033935840662,-1.908188541963591,37.50650954649066,6.0,8.0,-2.1718095332071368,-1.1695766052708134,-0.040127994791314,-0.0310649003215805,-0.6158688795783761,-0.0070395372192612,-0.0545464854521798,0.0,-0.0,-2.1718095332071368,-1.1695766052708134,-0.040127994791314,-0.0310649003215805,-0.6158688795783761,-0.0070395372192612,-0.0545464854521798,0.0
profile_0046,43.75,43.75,-4.128838794658348,-1.9260808115725816,37.46770468767297,4.0,60.0,-0.5774958465134803,-1.70857419108282,-0.0272267599310813,-0.0334966919321153,-0.2417791035412395,0.2551346402660492,-0.3302683912580956,0.0,-1.4651324506655654,-0.5774958465134803,-1.70857419108282,-0.0272267599310813,-0.0334966919321153,-0.2417791035412395,0.2551346402660492,-0.3302683912580956,-1.4651324506655654
profile_0071,43.75,22.25,-5.649233019412261,-2.6271090902491405,35.94731046291906,2.0,60.0,-1.3746526898603084,-1.4677246936547177,0.0228333962011552,0.0181071831893368,-0.6040726549220007,-0.3453006885829748,-0.4332904211171867,0.0,-1.4651324506655654,-1.3746526898603084,-1.4677246936547177,0.0228333962011552,0.0181071831893368,-0.6040726549220007,-0.3453006885829748,-0.4332904211171867,-1.4651324506655654
