moderator_column,moderator_label,role,interaction_estimate,interaction_std_error,interaction_p_value,interaction_conf_low,interaction_conf_high,moderator_main_estimate,moderator_main_p_value
profile_cont_big_five_extraversion_gregariousness_pct,Big Five Extraversion Gregariousness %,exploratory,-10.1035114152016,57.668058284813874,0.8609215632255961,-123.13082871179348,102.92380588139028,4.115349596599605,0.5578550896973076
profile_cont_big_five_conscientiousness_order_pct,Big Five Conscientiousness Order %,exploratory,4.820029812257156,28.0076224934456,0.8633612149795372,-50.073901567490125,59.71396119200443,-1.7015143688794852,0.8015788639680086
profile_cont_big_five_conscientiousness_competence_pct,Big Five Conscientiousness Competence %,exploratory,5.685139953777272,35.08830663379817,0.871287130269199,-63.086677326964995,74.45695723451954,-5.537955664375956,0.7589722788897956
profile_cont_big_five_extraversion_mean_pct,Big Five Extraversion Mean %,exploratory,-4.396507491896296,27.61542219134927,0.8735075300898655,-58.52174040480904,49.728725421016456,5.895201517341509,0.5363419406218808
profile_cont_big_five_conscientiousness_self_discipline_pct,Big Five Conscientiousness Self Discipline %,exploratory,3.1583036612173174,24.441621844729475,0.8971849539435485,-44.746394878199894,51.06300220063453,-1.881935534033378,0.8829551367506354
profile_cont_big_five_openness_to_experience_mean_pct,Big Five Openness To Experience Mean %,exploratory,3.3065994265160707,26.32719968932196,0.9000514752122315,-48.293763778349074,54.90696263138122,-0.2366883051486343,0.9810034754031224
profile_cont_big_five_extraversion_positive_emotions_pct,Big Five Extraversion Positive Emotions %,exploratory,-2.3688499248649375,23.807484426218824,0.9207411136729085,-49.03066196275207,44.29296211302219,3.680114636906513,0.5608242641785459
profile_cont_big_five_extraversion_excitement_seeking_pct,Big Five Extraversion Excitement Seeking %,exploratory,1.8746665601817476,25.66481267219666,0.9417709185467652,-48.42744194729089,52.17677506765439,5.4762976767134015,0.4843900507603442
profile_cont_big_five_openness_to_experience_values_pct,Big Five Openness To Experience Values %,exploratory,1.9709736489257033,27.691397207795948,0.9432573729030804,-52.30316755994737,56.24511485779878,2.7262440768262497,0.7494188852997692
profile_cont_big_five_extraversion_activity_level_pct,Big Five Extraversion Activity Level %,exploratory,1.385740290209882,20.468976527243488,0.9460248156925268,-38.732716503583106,41.50419708400287,7.114665256272108,0.4649252911541843
profile_cont_big_five_openness_to_experience_fantasy_pct,Big Five Openness To Experience Fantasy %,exploratory,1.48455818568028,22.098750747642818,0.9464396997238496,-41.82819738302723,44.79731375438779,-2.512145580493048,0.7946107060007007
profile_cont_big_five_openness_to_experience_feelings_pct,Big Five Openness To Experience Feelings %,exploratory,-1.5827909139428886,25.944570504257392,0.9513539258258984,-52.43321469664757,49.267632868761794,1.4976901163868326,0.8194016748542083
profile_cont_big_five_extraversion_assertiveness_pct,Big Five Extraversion Assertiveness %,exploratory,-1.5773930405675944,27.42907545186889,0.9541404821910932,-55.33739305546233,52.18260697432714,4.843818230519737,0.478907566471387
profile_cont_big_five_agreeableness_modesty_pct,Big Five Agreeableness Modesty %,exploratory,1.2714958795512672,32.88217263789799,0.969154891966647,-63.17637822415722,65.71936998325975,11.052123915941236,0.4288468840463979
profile_cont_big_five_agreeableness_altruism_pct,Big Five Agreeableness Altruism %,exploratory,-0.6643927235501224,31.03682382323762,0.9829213125718316,-61.4954496116106,60.16666416451036,8.650667324669909,0.4942731686168938
profile_cont_big_five_agreeableness_tender_mindedness_pct,Big Five Agreeableness Tender Mindedness %,exploratory,-0.665536473212093,32.05842055409196,0.9834370150977576,-63.49888616047094,62.16781321404675,8.712277803871407,0.4657765628874036
profile_cont_big_five_openness_to_experience_aesthetics_pct,Big Five Openness To Experience Aesthetics %,exploratory,0.1832568578353104,28.54857707608996,0.994878315196238,-55.77092602116681,56.13743973683743,1.062028205531231,0.902994724000642
profile_cont_susceptibility_index,Susceptibility Index,primary,-21.70742883624448,10.84765047727898,0.0453796729186214,-42.96843308859001,-0.4464245838989527,-1.3376679797383724,0.8489721613592142
