profile_id,mean_abs_delta_score,mean_signed_delta_score,profile_moderator_linear_score,profile_moderator_linear_score_z,predicted_mean_abs_delta_from_moderators,susceptibility_index_pct,observed_effectivity_pct,contribution__profile_cont_age_years_z,contribution__profile_cont_big_five_neuroticism_mean_pct_z,contribution__profile_cont_big_five_openness_to_experience_mean_pct_z,contribution__profile_cont_big_five_conscientiousness_mean_pct_z,contribution__profile_cont_big_five_extraversion_mean_pct_z,contribution__profile_cont_big_five_agreeableness_mean_pct_z,contribution__profile_cont_resilience_index_z,contribution__profile_cat__profile_cat_sex_Female,contribution__profile_cat__profile_cat_sex_Other,group_contribution__demographics__age,group_contribution__personality__neuroticism,group_contribution__personality__openness,group_contribution__personality__conscientiousness,group_contribution__personality__extraversion,group_contribution__personality__agreeableness,group_contribution__composite__resilience,group_contribution__demographics__sex
profile_0036,44.5,44.5,0.6047931986365893,0.25651751333551864,42.20133668096791,64.0,68.0,1.6368287183388202,0.27293810418773556,-0.05297875653353994,-0.08054734172786507,-0.3352681871866764,0.3387897254464459,0.29016338677723463,0.0,-1.4651324506655654,1.6368287183388202,0.27293810418773556,-0.05297875653353994,-0.08054734172786507,-0.3352681871866764,0.3387897254464459,0.29016338677723463,-1.4651324506655654
profile_0136,42.5,24.0,0.5157176443992249,0.21544626915259155,42.112261126730544,62.0,52.0,1.1053908227742681,0.7176128572631211,-0.07050363490088389,-0.026719889786440985,0.03137555563976169,-0.10165286557825463,0.3253472496532188,0.0,-1.4651324506655654,1.1053908227742681,0.7176128572631211,-0.07050363490088389,-0.026719889786440985,0.03137555563976169,-0.10165286557825463,0.3253472496532188,-1.4651324506655654
profile_0213,41.75,41.75,0.49667984930715503,0.20666826111631995,42.09322333163848,60.0,50.0,2.0796936313092806,-1.295759129568121,-0.04961999995344854,-0.016474150658372235,0.10288683158265302,0.07244950561981728,-0.39649683902465405,0.0,-0.0,2.0796936313092806,-1.295759129568121,-0.04961999995344854,-0.016474150658372235,0.10288683158265302,0.07244950561981728,-0.39649683902465405,0.0
profile_0024,40.25,4.75,0.473748376140396,0.19609494342023837,42.07029185847172,57.99999999999999,40.0,-2.1718095332071368,1.176804183930232,-0.03065587297869748,-0.018656477378327055,-0.2535486399065372,-0.34057360329024705,0.5907209604956098,1.5214673584754999,-0.0,-2.1718095332071368,1.176804183930232,-0.03065587297869748,-0.018656477378327055,-0.2535486399065372,-0.34057360329024705,0.5907209604956098,1.5214673584754999
profile_0029,41.5,41.5,0.18216413749515237,0.061650341106798755,41.77870761982647,56.00000000000001,47.0,1.1053908227742681,-0.04750827872768974,-0.06256253100114137,0.04142527544188747,0.6202126658341943,0.10329493086327413,-0.11295629702407517,0.0,-1.4651324506655654,1.1053908227742681,-0.04750827872768974,-0.06256253100114137,0.04142527544188747,0.6202126658341943,0.10329493086327413,-0.11295629702407517,-1.4651324506655654
profile_0096,38.75,38.75,0.04483382463124452,-0.0016703630037953614,41.64137730696257,54.0,35.0,-1.1089337420780323,-0.31323834579737986,0.02326165296000115,-0.03786723824345597,0.44018679836908026,-0.5349570803275733,0.0549144212731046,1.5214673584754999,-0.0,-1.1089337420780323,-0.31323834579737986,0.02326165296000115,-0.03786723824345597,0.44018679836908026,-0.5349570803275733,0.0549144212731046,1.5214673584754999
profile_0111,37.25,37.25,0.010451599915879045,-0.017523430199696176,41.6069950822472,52.0,31.0,-0.4889228639193882,0.207124984490633,0.065495416824329,-0.06189836793916016,0.5409350971876713,-0.42815598913051117,0.17587332240230533,0.0,-0.0,-0.4889228639193882,0.207124984490633,0.065495416824329,-0.06189836793916016,0.5409350971876713,-0.42815598913051117,0.17587332240230533,0.0
profile_0221,31.25,31.25,-0.16456980125925336,-0.09822286301766919,41.431973681072066,50.0,16.0,-0.22320391613711216,0.9933230686771223,0.06429323892271158,-0.0020012584237843146,0.31117559929912825,-0.061210024740471485,0.2181859418087178,0.0,-1.4651324506655654,-0.22320391613711216,0.9933230686771223,0.06429323892271158,-0.0020012584237843146,0.31117559929912825,-0.061210024740471485,0.2181859418087178,-1.4651324506655654
profile_0052,31.0,31.0,-0.2712183869600576,-0.1473967372930897,41.32532509537126,48.0,14.000000000000002,0.7510988923979002,-0.6933911167306962,-0.010018485667598512,0.03807223159763642,0.4009016339025991,-0.4071467211628317,-0.3507348212970669,0.0,-0.0,0.7510988923979002,-0.6933911167306962,-0.010018485667598512,0.03807223159763642,0.4009016339025991,-0.4071467211628317,-0.3507348212970669,0.0
profile_0162,32.5,25.5,-0.32955617374421387,-0.1742953124029212,41.266987308587105,46.0,20.0,0.21966099683334794,1.1698599576207285,0.022458671537165104,-0.02780810671070288,-0.313623983122603,-0.3152789221405237,0.3803076629039394,0.0,-1.4651324506655654,0.21966099683334794,1.1698599576207285,0.022458671537165104,-0.02780810671070288,-0.313623983122603,-0.3152789221405237,0.3803076629039394,-1.4651324506655654
profile_0159,23.75,4.75,-0.43574666549504715,-0.22325796724065125,41.160796816836275,44.0,2.0,-2.1718095332071368,1.101220293546391,-0.01257731980170276,-0.041587604406907314,-0.0974621695381849,0.1782717559229306,0.608197911989563,0.0,-0.0,-2.1718095332071368,1.101220293546391,-0.01257731980170276,-0.041587604406907314,-0.0974621695381849,0.1782717559229306,0.608197911989563,0.0
profile_0225,43.75,-3.25,-0.4395906814215884,-0.22503037851682844,41.156952800909735,42.0,60.0,-1.1089337420780323,0.909678292476722,-0.05987980830465671,0.07528178610358088,-0.35475063967345033,-0.11250367500019823,0.21151710505444624,0.0,-0.0,-1.1089337420780323,0.909678292476722,-0.05987980830465671,0.07528178610358088,-0.35475063967345033,-0.11250367500019823,0.21151710505444624,0.0
profile_0045,43.25,-26.75,-0.4514479946851,-0.23049758680499044,41.14509548764622,40.0,54.0,0.573952927209716,-1.3694586570338052,0.019463933202092703,-0.052051379777923845,-0.3582067733680218,-0.4662352873219304,-0.3203801160707273,1.5214673584754999,-0.0,0.573952927209716,-1.3694586570338052,0.019463933202092703,-0.052051379777923845,-0.3582067733680218,-0.4662352873219304,-0.3203801160707273,1.5214673584754999
profile_0100,48.5,-0.5,-0.5388682669518761,-0.27080560823182365,41.05767521537945,38.0,83.0,-2.1718095332071368,-0.43258133061397086,0.020710466268019166,-0.03281901171754786,0.19927159481002818,0.2792117388403728,0.07768045019285917,1.5214673584754999,-0.0,-2.1718095332071368,-0.43258133061397086,0.020710466268019166,-0.03281901171754786,0.19927159481002818,0.2792117388403728,0.07768045019285917,1.5214673584754999
profile_0135,31.5,13.0,-0.7284928439553915,-0.35823832051607424,40.86805063837593,36.0,18.0,-0.5774958465134803,-1.3726690531165906,0.036034410792580074,0.09860380693708555,0.3734260382380324,-0.09539783352424094,-0.7124617252442775,1.5214673584754999,-0.0,-0.5774958465134803,-1.3726690531165906,0.036034410792580074,0.09860380693708555,0.3734260382380324,-0.09539783352424094,-0.7124617252442775,1.5214673584754999
profile_0152,47.75,20.75,-0.8004106931927418,-0.3913984346734009,40.796132789138575,34.0,80.0,1.8139746835270043,-0.9256911898079025,0.05121611289366718,-0.06039765001472678,0.2451354230271803,-0.16696065253914943,-0.29255496961324956,0.0,-1.4651324506655654,1.8139746835270043,-0.9256911898079025,0.05121611289366718,-0.06039765001472678,0.2451354230271803,-0.16696065253914943,-0.29255496961324956,-1.4651324506655654
profile_0154,41.25,12.75,-0.8836427009555244,-0.4297753175783472,40.712900781375794,32.0,43.0,0.21966099683334794,-0.5348952579479606,0.05902109232363369,-0.07294160900089378,0.5007825632611627,0.4579695728267375,-0.04810760858598655,0.0,-1.4651324506655654,0.21966099683334794,-0.5348952579479606,0.05902109232363369,-0.07294160900089378,0.5007825632611627,0.4579695728267375,-0.04810760858598655,-1.4651324506655654
profile_0067,41.25,10.75,-0.9132459643218638,-0.4434248858436257,40.683297518009454,30.0,43.0,-1.1089337420780323,0.3247929800466402,0.04734956615665851,-0.03994742185860643,-0.5811340687406553,0.2305800583288237,0.21404666382330784,0.0,-0.0,-1.1089337420780323,0.3247929800466402,0.04734956615665851,-0.03994742185860643,-0.5811340687406553,0.2305800583288237,0.21404666382330784,0.0
profile_0051,30.0,-2.5,-1.2318791262969708,-0.590341293070069,40.364664356034346,28.000000000000004,12.0,-1.3746526898603084,1.0057459056931182,-0.028461057089612246,-0.06195533236299336,0.4731068054135126,-0.39217761773585996,0.6116473103107377,0.0,-1.4651324506655654,-1.3746526898603084,1.0057459056931182,-0.028461057089612246,-0.06195533236299336,0.4731068054135126,-0.39217761773585996,0.6116473103107377,-1.4651324506655654
profile_0132,35.5,7.5,-1.2674275178796894,-0.6067320602508554,40.32911596445163,26.0,24.0,-1.8175176028307687,-0.22184674426677994,0.05548032662103279,0.030975250104209966,-0.3727118595687912,-0.3413495137549624,-0.12192473265913002,1.5214673584754999,-0.0,-1.8175176028307687,-0.22184674426677994,0.05548032662103279,0.030975250104209966,-0.3727118595687912,-0.3413495137549624,-0.12192473265913002,1.5214673584754999
profile_0035,43.5,43.5,-1.472488812291985,-0.7012823840448742,40.124054670039335,24.0,56.00000000000001,-0.22320391613711216,-0.8612041032754287,0.03386865518355939,-0.04206492699282002,0.07929438226990217,-0.29034235351297677,-0.168836549827109,0.0,-0.0,-0.22320391613711216,-0.8612041032754287,0.03386865518355939,-0.04206492699282002,0.07929438226990217,-0.29034235351297677,-0.168836549827109,0.0
profile_0245,34.25,34.25,-1.4926352127090203,-0.7105715514041944,40.1039082696223,22.0,22.0,1.3711097705565443,-1.0640173862444424,0.0657416644606654,0.041778847727748716,-0.03788055970705783,0.22153174860183447,-0.6257668474387476,0.0,-1.4651324506655654,1.3711097705565443,-1.0640173862444424,0.0657416644606654,0.041778847727748716,-0.03788055970705783,0.22153174860183447,-0.6257668474387476,-1.4651324506655654
profile_0104,28.5,10.0,-1.8556448969259813,-0.8779492288027828,39.74089858540534,20.0,6.0,-2.1718095332071368,-0.9499436384767712,0.00824819458560351,0.050578869064740295,-0.3250866041405062,0.31219390213281534,-0.3012934453602261,1.5214673584754999,-0.0,-2.1718095332071368,-0.9499436384767712,0.00824819458560351,0.050578869064740295,-0.3250866041405062,0.31219390213281534,-0.3012934453602261,1.5214673584754999
profile_0201,44.0,4.5,-2.113421958897853,-0.9968059089284199,39.48312152343347,18.0,65.0,-0.9317877768898483,-0.6247514526563586,-0.04165748321576372,-0.025702387319351337,-0.07701893857261115,-0.4255656418867689,0.013061721642848842,0.0,-0.0,-0.9317877768898483,-0.6247514526563586,-0.04165748321576372,-0.025702387319351337,-0.07701893857261115,-0.4255656418867689,0.013061721642848842,0.0
profile_0138,38.75,38.75,-2.247146394767059,-1.0584640036305073,39.34939708756426,16.0,35.0,-1.1089337420780323,0.5861959915264889,-0.006480778941846507,0.06524819034702892,-0.1194666655318083,-0.26314967599571876,0.06457273657239436,0.0,-1.4651324506655654,-1.1089337420780323,0.5861959915264889,-0.006480778941846507,0.06524819034702892,-0.1194666655318083,-0.26314967599571876,0.06457273657239436,-1.4651324506655654
profile_0097,25.25,17.75,-2.3052822131970068,-1.0852694545194015,39.29126126913431,14.000000000000002,4.0,-1.7289446202366765,0.46113012673623677,0.038509123063339604,-0.06192979658679228,-0.29332753775795706,0.37215387542920986,0.3722590668211979,0.0,-1.4651324506655654,-1.7289446202366765,0.46113012673623677,0.038509123063339604,-0.06192979658679228,-0.29332753775795706,0.37215387542920986,0.3722590668211979,-1.4651324506655654
profile_0079,56.0,3.0,-2.4951571636717227,-1.1728176098122378,39.1013863186596,12.0,96.0,-2.1718095332071368,-0.7389996784720073,-0.01339100764350996,0.04314402960926863,0.4715989169676184,0.0985439714024011,-0.18424386232835707,0.0,-0.0,-2.1718095332071368,-0.7389996784720073,-0.01339100764350996,0.04314402960926863,0.4715989169676184,0.0985439714024011,-0.18424386232835707,0.0
profile_0106,45.75,27.25,-2.651218656517101,-1.244774946873813,38.94532482581422,10.0,74.0,-2.1718095332071368,-0.8150372117805897,-0.07110931231696595,-0.05858264561397227,0.09407969552698807,0.19352734936764338,0.177713001506932,0.0,-0.0,-2.1718095332071368,-0.8150372117805897,-0.07110931231696595,-0.05858264561397227,0.09407969552698807,0.19352734936764338,0.177713001506932,0.0
profile_0241,37.0,37.0,-2.704638388464703,-1.269405889378644,38.89190509386662,8.0,28.000000000000004,0.042515031645163896,-1.1799057057110793,0.0060625556270649745,0.05252155234650027,0.45834818044750447,-0.10343149110506389,-0.5156160610492283,0.0,-1.4651324506655654,0.042515031645163896,-1.1799057057110793,0.0060625556270649745,0.05252155234650027,0.45834818044750447,-0.10343149110506389,-0.5156160610492283,-1.4651324506655654
profile_0088,29.0,-16.5,-4.090033935840662,-1.9081885419635907,37.50650954649066,6.0,8.0,-2.1718095332071368,-1.1695766052708134,-0.040127994791314084,-0.031064900321580564,-0.6158688795783761,-0.007039537219261274,-0.054546485452179806,0.0,-0.0,-2.1718095332071368,-1.1695766052708134,-0.040127994791314084,-0.031064900321580564,-0.6158688795783761,-0.007039537219261274,-0.054546485452179806,0.0
profile_0046,43.75,43.75,-4.128838794658348,-1.9260808115725814,37.46770468767297,4.0,60.0,-0.5774958465134803,-1.70857419108282,-0.027226759931081396,-0.0334966919321153,-0.2417791035412395,0.2551346402660492,-0.33026839125809565,0.0,-1.4651324506655654,-0.5774958465134803,-1.70857419108282,-0.027226759931081396,-0.0334966919321153,-0.2417791035412395,0.2551346402660492,-0.33026839125809565,-1.4651324506655654
profile_0071,43.75,22.25,-5.649233019412261,-2.6271090902491405,35.94731046291906,2.0,60.0,-1.3746526898603084,-1.4677246936547175,0.02283339620115525,0.018107183189336816,-0.6040726549220007,-0.34530068858297486,-0.4332904211171867,0.0,-1.4651324506655654,-1.3746526898603084,-1.4677246936547175,0.02283339620115525,0.018107183189336816,-0.6040726549220007,-0.34530068858297486,-0.4332904211171867,-1.4651324506655654
