source,target,rho,abs_rho,source_label,target_label
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cat__profile_cat_sex_Other,-0.30692490702242564,0.30692490702242564,Education Level Bachelor Equivalent,Sex Other
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_agreeableness_altruism_pct,-0.24535824603285922,0.24535824603285922,Education Level Bachelor Equivalent,Big Five Agreeableness Altruism %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_agreeableness_compliance_pct,-0.3271443280438122,0.3271443280438122,Education Level Bachelor Equivalent,Big Five Agreeableness Compliance %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_agreeableness_mean_pct,-0.24535824603285922,0.24535824603285922,Education Level Bachelor Equivalent,Big Five Agreeableness Mean %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_agreeableness_straightforwardness_pct,-0.22491172553012095,0.22491172553012095,Education Level Bachelor Equivalent,Big Five Agreeableness Straightforwardness %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_agreeableness_tender_mindedness_pct,-0.2044652050273827,0.2044652050273827,Education Level Bachelor Equivalent,Big Five Agreeableness Tender Mindedness %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_agreeableness_trust_pct,-0.34759084854655053,0.34759084854655053,Education Level Bachelor Equivalent,Big Five Agreeableness Trust %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_conscientiousness_achievement_striving_pct,-0.2044652050273827,0.2044652050273827,Education Level Bachelor Equivalent,Big Five Conscientiousness Achievement Striving %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_conscientiousness_dutifulness_pct,0.2044652050273827,0.2044652050273827,Education Level Bachelor Equivalent,Big Five Conscientiousness Dutifulness %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_activity_level_pct,-0.28625128703833574,0.28625128703833574,Education Level Bachelor Equivalent,Big Five Extraversion Activity Level %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_assertiveness_pct,-0.2249549902656428,0.2249549902656428,Education Level Bachelor Equivalent,Big Five Extraversion Assertiveness %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_excitement_seeking_pct,-0.3680373690492888,0.3680373690492888,Education Level Bachelor Equivalent,Big Five Extraversion Excitement Seeking %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_gregariousness_pct,-0.306697807541074,0.306697807541074,Education Level Bachelor Equivalent,Big Five Extraversion Gregariousness %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_mean_pct,-0.306697807541074,0.306697807541074,Education Level Bachelor Equivalent,Big Five Extraversion Mean %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_positive_emotions_pct,-0.24535824603285922,0.24535824603285922,Education Level Bachelor Equivalent,Big Five Extraversion Positive Emotions %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_extraversion_warmth_pct,-0.34759084854655053,0.34759084854655053,Education Level Bachelor Equivalent,Big Five Extraversion Warmth %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_openness_to_experience_actions_pct,0.28625128703833574,0.28625128703833574,Education Level Bachelor Equivalent,Big Five Openness To Experience Actions %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_openness_to_experience_aesthetics_pct,0.24535824603285922,0.24535824603285922,Education Level Bachelor Equivalent,Big Five Openness To Experience Aesthetics %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_openness_to_experience_fantasy_pct,0.1840186845246444,0.1840186845246444,Education Level Bachelor Equivalent,Big Five Openness To Experience Fantasy %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_openness_to_experience_ideas_pct,0.22491172553012095,0.22491172553012095,Education Level Bachelor Equivalent,Big Five Openness To Experience Ideas %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_openness_to_experience_mean_pct,0.2044652050273827,0.2044652050273827,Education Level Bachelor Equivalent,Big Five Openness To Experience Mean %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_big_five_openness_to_experience_values_pct,0.1840186845246444,0.1840186845246444,Education Level Bachelor Equivalent,Big Five Openness To Experience Values %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_chronological_age,0.42970760209712405,0.42970760209712405,Education Level Bachelor Equivalent,Chronological Age
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_social_context_online_behavior_information_echo_chamber_pct,-0.1840186845246444,0.1840186845246444,Education Level Bachelor Equivalent,Social Context Online Behavior Information Echo Chamber %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_social_context_online_behavior_mean_pct,-0.1635721640219061,0.1635721640219061,Education Level Bachelor Equivalent,Social Context Online Behavior Mean %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_social_context_online_behavior_social_media_hours_daily_pct,-0.22491172553012095,0.22491172553012095,Education Level Bachelor Equivalent,Social Context Online Behavior Social Media Hours Daily %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_social_context_social_capital_community_belonging_pct,0.1635721640219061,0.1635721640219061,Education Level Bachelor Equivalent,Social Context Social Capital Community Belonging %
profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cont_social_context_social_capital_interpersonal_trust_pct,0.1840186845246444,0.1840186845246444,Education Level Bachelor Equivalent,Social Context Social Capital Interpersonal Trust %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_education_level_Post_Secondary_Non_Tertiary,-0.35043832202523123,0.35043832202523123,Education Level Doctoral Equivalent,Education Level Post Secondary Non Tertiary
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_education_level_Primary_Or_Less,-0.2721655269759086,0.2721655269759086,Education Level Doctoral Equivalent,Education Level Primary Or Less
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_education_level_Secondary_Completed,-0.31180478223116176,0.31180478223116176,Education Level Doctoral Equivalent,Education Level Secondary Completed
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_employment_type_Employed_Full_Time,-0.2721655269759086,0.2721655269759086,Education Level Doctoral Equivalent,Employment Type Employed Full Time
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_employment_type_Employed_Part_Time,0.3180099858972217,0.3180099858972217,Education Level Doctoral Equivalent,Employment Type Employed Part Time
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_employment_type_Student,-0.23028309323591914,0.23028309323591914,Education Level Doctoral Equivalent,Employment Type Student
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Radio_Dominant,0.45684927742384673,0.45684927742384673,Education Level Doctoral Equivalent,News Diet Primary Type Broadcast Radio Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Television_Dominant,-0.2721655269759086,0.2721655269759086,Education Level Doctoral Equivalent,News Diet Primary Type Broadcast Television Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_news_diet_primary_type_Messaging_App_And_Forwarded_Content_Dominant,0.3273268353539886,0.3273268353539886,Education Level Doctoral Equivalent,News Diet Primary Type Messaging App And Forwarded Content Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_news_diet_primary_type_Online_Legacy_Outlet_Dominant,-0.31180478223116176,0.31180478223116176,Education Level Doctoral Equivalent,News Diet Primary Type Online Legacy Outlet Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_platform_primary_type_Facebook_Dominant,-0.2721655269759086,0.2721655269759086,Education Level Doctoral Equivalent,Platform Primary Type Facebook Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_platform_primary_type_Instagram_TikTok_Dominant,0.20634920634920637,0.20634920634920637,Education Level Doctoral Equivalent,Platform Primary Type Instagram Tiktok Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_platform_primary_type_YouTube_Dominant,-0.1838924281224568,0.1838924281224568,Education Level Doctoral Equivalent,Platform Primary Type Youtube Dominant
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_sex_Male,0.35634832254989923,0.35634832254989923,Education Level Doctoral Equivalent,Sex Male
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_sex_Other,-0.2924396698824572,0.2924396698824572,Education Level Doctoral Equivalent,Sex Other
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_altruism_pct,0.555936987495826,0.555936987495826,Education Level Doctoral Equivalent,Big Five Agreeableness Altruism %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_compliance_pct,0.617707763884251,0.617707763884251,Education Level Doctoral Equivalent,Big Five Agreeableness Compliance %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_mean_pct,0.568291142773511,0.568291142773511,Education Level Doctoral Equivalent,Big Five Agreeableness Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_modesty_pct,0.5435828322181409,0.5435828322181409,Education Level Doctoral Equivalent,Big Five Agreeableness Modesty %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_straightforwardness_pct,0.4323954347189756,0.4323954347189756,Education Level Doctoral Equivalent,Big Five Agreeableness Straightforwardness %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_tender_mindedness_pct,0.6794785402726761,0.6794785402726761,Education Level Doctoral Equivalent,Big Five Agreeableness Tender Mindedness %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_agreeableness_trust_pct,0.568291142773511,0.568291142773511,Education Level Doctoral Equivalent,Big Five Agreeableness Trust %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_conscientiousness_achievement_striving_pct,-0.23472895027601534,0.23472895027601534,Education Level Doctoral Equivalent,Big Five Conscientiousness Achievement Striving %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_conscientiousness_competence_pct,-0.2717914161090704,0.2717914161090704,Education Level Doctoral Equivalent,Big Five Conscientiousness Competence %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_conscientiousness_dutifulness_pct,-0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Big Five Conscientiousness Dutifulness %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_conscientiousness_mean_pct,-0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Big Five Conscientiousness Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_conscientiousness_self_discipline_pct,-0.19152624231601073,0.19152624231601073,Education Level Doctoral Equivalent,Big Five Conscientiousness Self Discipline %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_extraversion_gregariousness_pct,0.24708310555370042,0.24708310555370042,Education Level Doctoral Equivalent,Big Five Extraversion Gregariousness %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_extraversion_mean_pct,0.17295817388759027,0.17295817388759027,Education Level Doctoral Equivalent,Big Five Extraversion Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_extraversion_positive_emotions_pct,0.18531232916527532,0.18531232916527532,Education Level Doctoral Equivalent,Big Five Extraversion Positive Emotions %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_extraversion_warmth_pct,0.22237479499833035,0.22237479499833035,Education Level Doctoral Equivalent,Big Five Extraversion Warmth %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_neuroticism_anger_hostility_pct,0.18531232916527532,0.18531232916527532,Education Level Doctoral Equivalent,Big Five Neuroticism Anger Hostility %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_neuroticism_depression_pct,0.21002063972064533,0.21002063972064533,Education Level Doctoral Equivalent,Big Five Neuroticism Depression %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_neuroticism_impulsiveness_pct,0.16060401860990525,0.16060401860990525,Education Level Doctoral Equivalent,Big Five Neuroticism Impulsiveness %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_neuroticism_mean_pct,0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Big Five Neuroticism Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_neuroticism_self_consciousness_pct,0.25330890112762705,0.25330890112762705,Education Level Doctoral Equivalent,Big Five Neuroticism Self Consciousness %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_big_five_neuroticism_stress_vulnerability_pct,0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Big Five Neuroticism Stress Vulnerability %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_chronological_age,-0.24727338906711963,0.24727338906711963,Education Level Doctoral Equivalent,Chronological Age
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_institutional_trust_conspiracy_belief_propensity_pct,-0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Political Psychology Institutional Trust Conspiracy Belief Propensity %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_institutional_trust_government_trust_pct,-0.18531232916527532,0.18531232916527532,Education Level Doctoral Equivalent,Political Psychology Institutional Trust Government Trust %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_institutional_trust_mean_pct,-0.22237479499833035,0.22237479499833035,Education Level Doctoral Equivalent,Political Psychology Institutional Trust Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_institutional_trust_satisfaction_with_democracy_pct,-0.21002063972064533,0.21002063972064533,Education Level Doctoral Equivalent,Political Psychology Institutional Trust Satisfaction With Democracy %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_institutional_trust_scientific_consensus_trust_pct,-0.18531232916527532,0.18531232916527532,Education Level Doctoral Equivalent,Political Psychology Institutional Trust Scientific Consensus Trust %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_political_engagement_civic_participation_pct,-0.18531232916527532,0.18531232916527532,Education Level Doctoral Equivalent,Political Psychology Political Engagement Civic Participation %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_political_engagement_mean_pct,-0.17295817388759027,0.17295817388759027,Education Level Doctoral Equivalent,Political Psychology Political Engagement Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_political_psychology_political_engagement_voting_likelihood_pct,-0.17295817388759027,0.17295817388759027,Education Level Doctoral Equivalent,Political Psychology Political Engagement Voting Likelihood %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_social_context_online_behavior_information_echo_chamber_pct,0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Social Context Online Behavior Information Echo Chamber %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_social_context_online_behavior_mean_pct,0.21002063972064533,0.21002063972064533,Education Level Doctoral Equivalent,Social Context Online Behavior Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_social_context_online_behavior_online_political_discussion_pct,0.17295817388759027,0.17295817388759027,Education Level Doctoral Equivalent,Social Context Online Behavior Online Political Discussion %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_social_context_online_behavior_social_media_hours_daily_pct,0.1976664844429603,0.1976664844429603,Education Level Doctoral Equivalent,Social Context Online Behavior Social Media Hours Daily %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_social_context_social_capital_social_network_diversity_pct,-0.1853479764348491,0.1853479764348491,Education Level Doctoral Equivalent,Social Context Social Capital Social Network Diversity %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_socioeconomic_status_economic_standing_economic_anxiety_pct,0.2717914161090704,0.2717914161090704,Education Level Doctoral Equivalent,Socioeconomic Status Economic Standing Economic Anxiety %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_socioeconomic_status_economic_standing_financial_security_pct,0.22237479499833035,0.22237479499833035,Education Level Doctoral Equivalent,Socioeconomic Status Economic Standing Financial Security %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_socioeconomic_status_economic_standing_household_income_quintile_pct,0.23472895027601534,0.23472895027601534,Education Level Doctoral Equivalent,Socioeconomic Status Economic Standing Household Income Quintile %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_socioeconomic_status_economic_standing_mean_pct,0.24708310555370042,0.24708310555370042,Education Level Doctoral Equivalent,Socioeconomic Status Economic Standing Mean %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_socioeconomic_status_economic_standing_subjective_class_position_pct,0.24708310555370042,0.24708310555370042,Education Level Doctoral Equivalent,Socioeconomic Status Economic Standing Subjective Class Position %
profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cont_socioeconomic_status_economic_standing_upward_mobility_belief_pct,0.25943726083138546,0.25943726083138546,Education Level Doctoral Equivalent,Socioeconomic Status Economic Standing Upward Mobility Belief %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_employment_type_Unemployed_Seeking,0.408248290463863,0.408248290463863,Education Level Master Equivalent,Employment Type Unemployed Seeking
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Television_Dominant,0.4677071733467426,0.4677071733467426,Education Level Master Equivalent,News Diet Primary Type Broadcast Television Dominant
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_platform_primary_type_Instagram_TikTok_Dominant,0.3273268353539886,0.3273268353539886,Education Level Master Equivalent,Platform Primary Type Instagram Tiktok Dominant
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_platform_primary_type_No_Social_Media,-0.15309310892394862,0.15309310892394862,Education Level Master Equivalent,Platform Primary Type No Social Media
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_sex_Other,0.19611613513818402,0.19611613513818402,Education Level Master Equivalent,Sex Other
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_achievement_striving_pct,0.3396831102433787,0.3396831102433787,Education Level Master Equivalent,Big Five Conscientiousness Achievement Striving %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_competence_pct,0.16984155512168936,0.16984155512168936,Education Level Master Equivalent,Big Five Conscientiousness Competence %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_deliberation_pct,0.22645540682891913,0.22645540682891913,Education Level Master Equivalent,Big Five Conscientiousness Deliberation %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_dutifulness_pct,0.19814848097530424,0.19814848097530424,Education Level Master Equivalent,Big Five Conscientiousness Dutifulness %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_mean_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Conscientiousness Mean %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_order_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Conscientiousness Order %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_conscientiousness_self_discipline_pct,0.2831237106398624,0.2831237106398624,Education Level Master Equivalent,Big Five Conscientiousness Self Discipline %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_extraversion_assertiveness_pct,-0.19818659744790368,0.19818659744790368,Education Level Master Equivalent,Big Five Extraversion Assertiveness %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_extraversion_excitement_seeking_pct,-0.19814848097530424,0.19814848097530424,Education Level Master Equivalent,Big Five Extraversion Excitement Seeking %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_extraversion_gregariousness_pct,-0.22645540682891913,0.22645540682891913,Education Level Master Equivalent,Big Five Extraversion Gregariousness %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_extraversion_mean_pct,-0.19814848097530424,0.19814848097530424,Education Level Master Equivalent,Big Five Extraversion Mean %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_extraversion_positive_emotions_pct,-0.19814848097530424,0.19814848097530424,Education Level Master Equivalent,Big Five Extraversion Positive Emotions %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_extraversion_warmth_pct,-0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Extraversion Warmth %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_anger_hostility_pct,0.31137618438976383,0.31137618438976383,Education Level Master Equivalent,Big Five Neuroticism Anger Hostility %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_anxiety_pct,0.22645540682891913,0.22645540682891913,Education Level Master Equivalent,Big Five Neuroticism Anxiety %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_depression_pct,0.31137618438976383,0.31137618438976383,Education Level Master Equivalent,Big Five Neuroticism Depression %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_impulsiveness_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Neuroticism Impulsiveness %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_mean_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Neuroticism Mean %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_self_consciousness_pct,0.3255922672358418,0.3255922672358418,Education Level Master Equivalent,Big Five Neuroticism Self Consciousness %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_neuroticism_stress_vulnerability_pct,0.31137618438976383,0.31137618438976383,Education Level Master Equivalent,Big Five Neuroticism Stress Vulnerability %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_actions_pct,0.3396831102433787,0.3396831102433787,Education Level Master Equivalent,Big Five Openness To Experience Actions %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_aesthetics_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Openness To Experience Aesthetics %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_fantasy_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Openness To Experience Fantasy %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_feelings_pct,0.254762332682534,0.254762332682534,Education Level Master Equivalent,Big Five Openness To Experience Feelings %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_ideas_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Openness To Experience Ideas %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_mean_pct,0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Big Five Openness To Experience Mean %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_big_five_openness_to_experience_values_pct,0.3396831102433787,0.3396831102433787,Education Level Master Equivalent,Big Five Openness To Experience Values %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_institutional_trust_conspiracy_belief_propensity_pct,-0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Political Psychology Institutional Trust Conspiracy Belief Propensity %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_institutional_trust_government_trust_pct,-0.19814848097530424,0.19814848097530424,Education Level Master Equivalent,Political Psychology Institutional Trust Government Trust %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_institutional_trust_mean_pct,-0.22645540682891913,0.22645540682891913,Education Level Master Equivalent,Political Psychology Institutional Trust Mean %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_institutional_trust_satisfaction_with_democracy_pct,-0.22645540682891913,0.22645540682891913,Education Level Master Equivalent,Political Psychology Institutional Trust Satisfaction With Democracy %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_institutional_trust_scientific_consensus_trust_pct,-0.28306925853614895,0.28306925853614895,Education Level Master Equivalent,Political Psychology Institutional Trust Scientific Consensus Trust %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_political_engagement_civic_participation_pct,0.31137618438976383,0.31137618438976383,Education Level Master Equivalent,Political Psychology Political Engagement Civic Participation %
profile_cat__profile_cat_education_level_Master_Equivalent,profile_cont_political_psychology_political_engagement_mean_pct,0.3396831102433787,0.3396831102433787,Education Level Master Equivalent,Political Psychology Political Engagement Mean %
