profile_id,mean_baseline_score,mean_post_score,mean_signed_delta_score,mean_abs_delta_score,mean_baseline_abs_score,mean_exposure_quality_score,mean_attack_realism_score,mean_attack_coherence_score,mean_post_plausibility_score,mean_post_consistency_score,n_attacked_opinion_leaves,mean_adversarial_effectivity,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_political_psychology_ideological_positioning_ideological_extremity_pct,profile_cont_political_psychology_ideological_positioning_partisan_identity_strength_pct,profile_cont_political_psychology_ideological_positioning_political_orientation_lr_pct,profile_cont_political_psychology_ideological_positioning_mean_pct,profile_cont_political_psychology_institutional_trust_conspiracy_belief_propensity_pct,profile_cont_political_psychology_institutional_trust_government_trust_pct,profile_cont_political_psychology_institutional_trust_mainstream_media_trust_pct,profile_cont_political_psychology_institutional_trust_satisfaction_with_democracy_pct,profile_cont_political_psychology_institutional_trust_scientific_consensus_trust_pct,profile_cont_political_psychology_institutional_trust_mean_pct,profile_cont_political_psychology_political_engagement_civic_participation_pct,profile_cont_political_psychology_political_engagement_political_interest_pct,profile_cont_political_psychology_political_engagement_voting_likelihood_pct,profile_cont_political_psychology_political_engagement_mean_pct,profile_cont_social_context_online_behavior_information_echo_chamber_pct,profile_cont_social_context_online_behavior_online_political_discussion_pct,profile_cont_social_context_online_behavior_social_media_hours_daily_pct,profile_cont_social_context_online_behavior_mean_pct,profile_cont_social_context_social_capital_community_belonging_pct,profile_cont_social_context_social_capital_interpersonal_trust_pct,profile_cont_social_context_social_capital_social_isolation_pct,profile_cont_social_context_social_capital_social_network_diversity_pct,profile_cont_social_context_social_capital_mean_pct,profile_cont_socioeconomic_status_economic_standing_economic_anxiety_pct,profile_cont_socioeconomic_status_economic_standing_financial_security_pct,profile_cont_socioeconomic_status_economic_standing_household_income_quintile_pct,profile_cont_socioeconomic_status_economic_standing_subjective_class_position_pct,profile_cont_socioeconomic_status_economic_standing_upward_mobility_belief_pct,profile_cont_socioeconomic_status_economic_standing_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_education_level_Post_Secondary_Non_Tertiary,profile_cat__profile_cat_education_level_Primary_Or_Less,profile_cat__profile_cat_education_level_Secondary_Completed,profile_cat__profile_cat_employment_type_Employed_Full_Time,profile_cat__profile_cat_employment_type_Employed_Part_Time,profile_cat__profile_cat_employment_type_Other_Inactive,profile_cat__profile_cat_employment_type_Retired,profile_cat__profile_cat_employment_type_Student,profile_cat__profile_cat_employment_type_Unemployed_Seeking,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Radio_Dominant,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Television_Dominant,profile_cat__profile_cat_news_diet_primary_type_Legacy_Print_Dominant,profile_cat__profile_cat_news_diet_primary_type_Messaging_App_And_Forwarded_Content_Dominant,profile_cat__profile_cat_news_diet_primary_type_Online_Legacy_Outlet_Dominant,profile_cat__profile_cat_news_diet_primary_type_Social_Media_Feed_Dominant,profile_cat__profile_cat_platform_primary_type_Facebook_Dominant,profile_cat__profile_cat_platform_primary_type_Instagram_TikTok_Dominant,profile_cat__profile_cat_platform_primary_type_No_Social_Media,profile_cat__profile_cat_platform_primary_type_Twitter_X_Dominant,profile_cat__profile_cat_platform_primary_type_YouTube_Dominant,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other
profile_0018,-38.675,-48.3,-9.625,37.025,488.225,0.1933333333333333,0.0,0.0,0.0,0.0,40,9.625,32.0,5.651,14.764,30.205,18.179,18.7,31.662,19.86,23.539,17.187,20.104,20.579,13.499,21.211,19.353,16.744,21.118,32.803,28.957,24.611,36.245,26.746,79.166,80.409,70.427,86.094,91.577,86.615,82.381,25.6,21.785,23.5,7.088,28.215,16.023,20.368,56.775,45.372,52.465,51.537,51.396,65.807,53.201,50.813,35.831,51.409,48.358,44.101,52.8,48.42,66.22,53.885,35.169,51.758,61.177,81.93,60.21,65.458,67.194,42.885,63.939,35.705,37.004,36.877,43.282,0.7221,0.2779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
profile_0024,52.7,51.675,-1.025,29.325,450.1,0.1933333333333333,0.0,0.0,0.0,0.0,40,1.025,53.0,31.288,15.06,43.292,9.663,29.645,11.96,23.485,38.778,54.523,52.606,64.317,65.204,44.365,53.299,30.669,32.318,27.379,38.864,40.45,27.45,32.855,35.819,41.543,31.454,41.912,29.015,30.411,35.026,59.38,51.39,65.512,42.961,64.389,48.509,55.357,58.623,66.259,57.757,60.88,28.168,40.091,24.034,26.363,39.702,31.672,75.1,72.323,68.385,71.936,13.394,8.987,12.79,11.724,36.374,36.397,11.999,12.38,24.288,31.391,31.929,44.031,35.097,31.552,34.8,0.423,0.577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
profile_0025,84.2,74.75,-9.45,35.25,434.4,0.1933333333333333,0.0,0.0,0.0,0.0,40,9.45,28.0,47.141,51.626,43.162,39.812,33.423,29.204,40.728,84.756,100.0,98.302,89.65,96.165,88.816,92.948,47.407,42.056,46.02,49.452,44.927,54.159,47.337,58.219,54.573,49.851,49.33,46.494,41.609,50.013,59.71,62.967,68.791,58.74,59.608,60.894,61.785,40.814,31.306,51.436,41.185,39.446,36.459,30.482,39.812,36.903,36.62,15.216,24.268,12.605,17.363,68.136,63.445,73.235,68.272,63.808,59.416,61.809,62.741,61.943,53.626,64.468,69.263,76.776,55.864,64.0,0.3893,0.6107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
profile_0027,248.75,243.3,-5.45,41.55,577.8,0.1933333333333333,0.0,0.0,0.0,0.0,40,5.45,50.0,30.151,0.0,10.774,5.652,11.301,22.046,13.32,81.557,74.91,75.58,64.41,71.947,62.196,71.767,60.725,56.438,63.927,69.623,41.62,62.354,59.115,61.574,57.926,67.064,56.415,61.127,65.621,61.621,31.541,37.157,41.192,36.995,38.443,36.249,36.929,48.875,68.432,43.682,53.663,63.527,58.869,48.786,41.646,36.081,49.782,24.52,20.058,15.526,20.035,39.098,52.723,55.411,49.077,16.379,18.189,8.742,34.769,19.52,84.485,83.313,88.611,98.476,92.31,89.439,0.5072,0.4928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
profile_0034,-23.75,-24.225,-0.475,29.775,528.4,0.1933333333333333,0.0,0.0,0.0,0.0,40,0.475,49.0,17.456,30.052,20.972,33.938,15.327,13.063,21.802,23.284,0.0,0.406,0.0,2.643,0.0,4.389,88.251,100.0,92.851,94.913,88.504,80.432,90.825,48.351,43.774,50.13,45.205,40.577,43.013,45.175,40.863,44.991,27.979,37.866,49.278,62.399,43.896,100.0,90.764,97.723,96.162,87.92,71.709,69.275,82.106,72.722,76.746,64.568,47.296,51.077,54.314,43.199,33.945,52.365,43.169,56.164,56.977,64.107,61.53,59.694,64.591,57.661,63.515,52.675,64.419,60.572,0.5826,0.4174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
profile_0038,94.55,91.8,-2.75,33.75,478.2,0.1933333333333333,0.0,0.0,0.0,0.0,40,2.75,54.0,81.403,71.616,66.312,75.987,62.316,68.37,71.001,57.229,39.452,41.395,33.682,28.514,37.768,39.673,23.839,23.043,30.97,43.244,33.3,42.935,32.889,79.621,57.207,60.979,60.46,51.875,71.126,63.545,1.292,0.0,17.782,13.552,7.809,0.478,6.819,59.774,75.581,63.359,66.238,31.564,24.841,14.511,37.035,35.364,28.663,83.642,64.842,72.433,73.639,21.464,19.887,20.763,20.704,29.476,18.683,29.798,15.59,23.387,0.0,0.0,21.492,5.048,13.215,7.951,0.6156,0.3844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
profile_0044,-92.275,-88.125,4.15,29.8,516.425,0.1933333333333333,0.0,0.0,0.0,0.0,40,-4.15,50.0,89.33,78.063,81.302,77.354,87.067,79.302,82.07,71.476,67.009,83.663,64.023,65.096,72.204,70.579,72.283,76.185,77.276,80.016,73.561,73.486,75.468,47.491,38.002,42.714,35.211,43.646,57.897,44.16,82.052,97.095,87.705,92.664,94.139,87.298,90.159,5.234,14.722,19.764,13.24,11.384,9.594,22.604,25.69,5.396,14.934,94.792,74.579,78.368,82.58,36.059,22.895,38.916,32.623,60.967,47.204,63.964,48.744,55.22,32.307,36.204,41.914,18.992,36.397,33.163,0.3867,0.6133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
profile_0052,-117.4,-122.575,-5.175,34.775,447.65,0.1933333333333333,0.0,0.0,0.0,0.0,40,5.175,48.0,88.715,80.877,79.402,75.54,79.837,90.116,82.415,80.189,64.716,77.75,84.917,96.97,84.57,81.519,19.195,18.549,9.891,33.614,24.371,19.43,20.842,28.917,41.515,31.621,26.357,35.762,24.523,31.449,31.056,26.007,20.621,33.637,10.825,8.878,21.837,90.232,71.843,79.671,80.582,81.265,59.775,78.936,73.731,68.295,72.4,44.342,37.912,9.983,30.746,66.669,76.232,74.512,72.471,43.709,29.725,26.335,48.917,37.171,42.402,29.71,43.816,53.312,30.896,40.027,0.3801,0.6199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
profile_0054,86.1,87.4,1.3,32.35,517.25,0.1933333333333333,0.0,0.0,0.0,0.0,40,-1.3,33.0,50.843,34.317,39.422,31.763,38.441,36.987,38.629,77.408,69.904,63.523,51.069,61.892,77.916,66.952,6.441,13.454,13.518,13.198,22.031,19.237,14.647,46.038,45.5,41.676,31.822,35.612,48.932,41.597,28.423,46.961,41.341,39.804,36.356,32.843,37.621,95.464,92.996,91.418,93.292,32.04,41.8,45.349,35.912,37.725,38.565,42.587,44.728,31.809,39.708,46.518,38.08,27.409,37.336,95.89,89.541,91.389,100.0,94.205,26.832,19.618,13.917,25.216,35.49,24.215,0.437,0.563,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
profile_0055,-191.6,-190.775,0.825,31.325,567.95,0.1933333333333333,0.0,0.0,0.0,0.0,40,-0.825,48.0,70.843,76.868,87.098,84.464,73.04,80.686,78.833,18.555,15.43,14.306,5.339,15.097,9.941,13.111,61.678,51.527,44.173,47.931,57.834,41.182,50.721,26.076,4.002,12.965,24.538,14.249,0.0,13.638,57.463,62.36,76.924,79.661,75.28,61.882,68.928,47.911,36.364,33.085,39.12,36.808,43.383,29.941,45.048,41.173,39.271,18.247,13.133,4.381,11.92,35.059,31.27,25.562,30.63,19.644,21.85,25.441,25.053,22.997,64.288,59.391,75.013,73.256,69.878,68.365,0.4123,0.5877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
