profile_id,conditional_target_attack_count,conditional_target_opinion_count,conditional_target_task_count,imputed_feature_count,imputed_features,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___alliance_commitment_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___alliance_commitment_support,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,conditional_susceptibility_raw_score,susceptibility_index_pct,contribution__profile_cat__profile_cat_sex_Female,contribution__profile_cat__profile_cat_sex_Male,contribution__profile_cat__profile_cat_sex_Other,contribution__profile_cont_age_years,contribution__profile_cont_big_five_agreeableness_altruism_pct,contribution__profile_cont_big_five_agreeableness_compliance_pct,contribution__profile_cont_big_five_agreeableness_mean_pct,contribution__profile_cont_big_five_agreeableness_modesty_pct,contribution__profile_cont_big_five_agreeableness_straightforwardness_pct,contribution__profile_cont_big_five_agreeableness_tender_mindedness_pct,contribution__profile_cont_big_five_agreeableness_trust_pct,contribution__profile_cont_big_five_conscientiousness_achievement_striving_pct,contribution__profile_cont_big_five_conscientiousness_competence_pct,contribution__profile_cont_big_five_conscientiousness_deliberation_pct,contribution__profile_cont_big_five_conscientiousness_dutifulness_pct,contribution__profile_cont_big_five_conscientiousness_mean_pct,contribution__profile_cont_big_five_conscientiousness_order_pct,contribution__profile_cont_big_five_conscientiousness_self_discipline_pct,contribution__profile_cont_big_five_extraversion_activity_level_pct,contribution__profile_cont_big_five_extraversion_assertiveness_pct,contribution__profile_cont_big_five_extraversion_excitement_seeking_pct,contribution__profile_cont_big_five_extraversion_gregariousness_pct,contribution__profile_cont_big_five_extraversion_mean_pct,contribution__profile_cont_big_five_extraversion_positive_emotions_pct,contribution__profile_cont_big_five_extraversion_warmth_pct,contribution__profile_cont_big_five_neuroticism_anger_hostility_pct,contribution__profile_cont_big_five_neuroticism_anxiety_pct,contribution__profile_cont_big_five_neuroticism_depression_pct,contribution__profile_cont_big_five_neuroticism_impulsiveness_pct,contribution__profile_cont_big_five_neuroticism_mean_pct,contribution__profile_cont_big_five_neuroticism_self_consciousness_pct,contribution__profile_cont_big_five_neuroticism_stress_vulnerability_pct,contribution__profile_cont_big_five_openness_to_experience_actions_pct,contribution__profile_cont_big_five_openness_to_experience_aesthetics_pct,contribution__profile_cont_big_five_openness_to_experience_fantasy_pct,contribution__profile_cont_big_five_openness_to_experience_feelings_pct,contribution__profile_cont_big_five_openness_to_experience_ideas_pct,contribution__profile_cont_big_five_openness_to_experience_mean_pct,contribution__profile_cont_big_five_openness_to_experience_values_pct,mean_abs_delta_score,mean_signed_delta_score,mean_adversarial_effectivity,observed_effectivity_pct
profile_0495,1,4,4,0,,11.619171505609737,1.6109230021054648,-21.85199797150475,-2.5220472805566634,-41.55041329530441,-24.028915304801934,27.004201942091175,4.526822996860826,-20.41321658639231,90.0,0.0,-0.0,0.0219534678952606,0.6340132490368741,-0.0499234396654479,-0.0011512068999534,0.0031349641848826,0.2331692700603937,0.1117496947409251,-0.3117782595609787,0.0468236390221267,0.2403337669006583,0.2607543324553036,0.1717122889494892,0.0618474957319941,0.1749352228284348,0.1204986184094518,0.0735642254080007,-0.2308726868942802,0.2185472399406796,-0.1135666629757434,-0.0201068860923093,-0.0185840484121612,0.3409672073406726,-0.2136084837630202,-0.090202541190567,-0.015980869670731,-0.0203368086376747,0.2526985812932478,0.0284512316393673,0.0101713804191654,0.0275026578413813,0.0912046067405262,-0.5780540659475999,-0.2012500494686228,0.1060447365967376,-0.0414724197899025,0.0549896279622945,0.6122890270036785,34.0,15.0,-1.0,67.5
profile_0221,1,4,4,0,,13.13950588207574,1.821707533236476,-17.867958659481083,-2.062229577588598,-43.483652793468686,-25.146922190440712,28.477672857723174,4.773826853534398,-20.613617381258436,89.0,0.7706248404470678,-0.0,0.0,0.5429847854278469,0.0801802242891441,0.0013866534440526,-0.0030129629028272,-0.1545083395572977,-0.1032345530462775,0.3772181339655249,-0.021164753320217,-0.0161701751715324,-0.0203930733403745,-0.0169622313345876,0.021363139968332,0.0031382806539736,0.0167562800646709,-0.0044982558320366,-0.203070216368846,0.0893505970487145,-0.0239408879738545,-0.0182120112133945,-0.0090547282518896,0.0482812600977867,-0.1203274071832305,-0.2779114495540781,-0.0468173046222558,-0.053359319473271,0.5956021970977564,0.0911863064664786,0.0540179707918533,0.1024656592481638,0.1487378621630459,-0.7211632160481287,-0.2004738560899525,0.0358245206247021,-0.05021335465525,0.0580677286346667,0.8173689640719438,38.0,38.0,-15.5,36.0
profile_0214,1,4,4,0,,16.855852241519777,2.3369549268504612,-25.378680692792724,-2.9290791949019317,-42.63909816066808,-24.65850991888005,27.659741266775804,4.636713690786632,-20.61392049614489,88.0,0.0,-0.0,0.0219534678952606,-0.0031859962263159,-0.0942081438456147,-0.0025950975264246,0.0060931366356471,0.5063850830386853,0.2413226073579227,-0.7196105772882947,0.059871195399692,0.3520956065387881,0.3985952795842292,0.134279541023626,0.0804297058517579,0.1812625655647711,0.0825757355316237,0.0560535870637193,-0.0446910911834497,-0.0772118388205007,0.0261432426247341,0.0349302841624143,0.0067734725343216,-0.0957596892194986,0.0844618025031801,0.0239214515070241,-0.0198061108865246,-0.0230309067022464,0.3331723093650339,0.0210322879781286,-0.0007146386962082,0.0303740325552107,0.0460037866163182,-0.0364884461159138,-0.008040678526514,0.0054634066133647,0.0034835245811103,0.0050388750376863,0.1733914211532216,39.25,-14.75,-13.75,38.0
profile_0376,1,4,4,0,,10.843396534506097,1.5033668183616244,-20.695652394944176,-2.3885877122118697,-42.11675145581627,-24.35643290603732,27.52331222405697,4.613843541565273,-20.62781025832229,87.0,0.7706248404470678,-0.0,0.0,0.2243851627962519,-0.0281657893669128,0.0001161902427369,0.0006962184453213,0.0442736137488914,0.0644862630203853,-0.0755790826956467,0.0006740505429684,0.0408353073481479,0.0094527234532218,0.0106574583445603,0.0175593573386621,0.0193313974640461,0.0176495972767946,0.0022768587095927,-0.405239888855224,0.2770391537040412,-0.2673185744946676,-0.0822251928165038,-0.0288923904955351,0.5044246354614772,-0.1300383439883282,0.0529248852163471,-0.0038878160288704,0.0150452390649321,0.228861455404527,0.0056304797327843,0.0001189551924124,0.0382268073407592,0.2109636907084362,-0.175970877513711,-0.0521581404171146,0.0296851259568053,-0.0033653553114581,0.0244942717509136,0.4182821447744653,35.0,35.0,-6.5,56.49999999999999
profile_0039,1,4,4,0,,14.121394683845454,1.9578400669129896,-25.78488970745019,-2.975961788525197,-42.501110799079704,-24.57871079387075,29.430606166571415,4.933570897302827,-20.66326161818013,86.0,0.7706248404470678,-0.0,0.0,-0.5493567778804789,-0.0951738468765981,-0.0007521175599701,0.0042096815152239,0.1558489737275841,0.2316676261698747,-0.5480458761507152,0.0555215524204678,0.4484659658966041,0.4808764106195752,0.2484861393124928,0.1300277560699389,0.2898964747854117,0.197888098996585,0.0961353866969222,0.2209561043572256,-0.1975811354685037,0.118851230604551,0.0096433797089189,0.0170564030972681,-0.4163028710478144,0.1650692835915712,0.0263479899646691,0.0065306297870558,0.00438990513471,-0.1248617279048691,-0.0003380593148402,0.0102968676712159,0.0287072212866715,-0.138011631488499,0.3107259980734232,0.1114531506589328,-0.048086232367539,0.0298320172892234,-0.0338442189451473,-0.2767315212334848,51.75,51.75,-16.75,31.0
profile_0049,1,4,4,0,,12.92791880431716,1.7923723529833044,-29.31522606554147,-3.3834153871839976,-41.2720234482868,-23.867920370572033,28.36635426454428,4.755166069977046,-20.70379733479568,85.0,0.7706248404470678,-0.0,0.0,0.0878424673827112,-0.1145759038004915,-0.0016694823006832,0.0053322618305041,0.4194500360172485,0.2444489822188145,-0.5598311966931961,0.0504526879451524,0.2562953020061689,0.2560256390258182,0.0853592473141918,0.0309433126579311,0.1329272448819604,0.0894793536358424,0.0624976764068548,-0.0094135322760779,-0.04648473919826,0.0634080028566908,-0.008894630305898,0.0016609922683358,-0.048773728868569,-0.0059480554732191,0.1403405223394985,0.0394345189246384,0.067058499983147,-0.3314047157698258,-0.0688973094333223,-0.0390565963070772,-0.091129167338223,0.2173132650498025,-0.7353922374100553,-0.2938396463963347,0.129927750346539,-0.0527944498138453,0.0770176105018126,0.8801525323735258,52.0,17.0,18.0,94.0
profile_0017,1,4,4,0,,16.333552350844933,2.264541424090901,-24.72691342712357,-2.8538555077095635,-43.32619351698507,-25.055862311163704,29.3717593116494,4.923706162298803,-20.721470232483565,84.0,0.0,-0.0,0.0219534678952606,0.7250417126459013,0.0348373081427828,0.0017776037920485,-0.0045664434056354,-0.3329846635325889,-0.2389621330364816,0.5358203513008634,-0.0644292204543676,0.2200501797568376,0.3878694463615304,0.1527784187003459,0.1069370834334692,0.1875666673727828,0.0720479138255875,0.0727911725492426,0.3710541124282154,-0.1136982032955436,0.2223506245926007,0.0542222280163372,0.0215653597531033,-0.3996817074707722,0.1395696924705896,0.0332715669634574,0.0017934238066899,0.0183116128621743,-0.113479883663507,-0.0083931057770729,-0.00350336878865,0.009910049509491,-0.0855648265276729,0.0852259884116459,0.0064958254107899,-0.0028562274219909,0.0202583986814074,-0.0169302461841373,-0.43623572178345,41.25,27.75,8.75,86.5
profile_0379,1,4,4,0,,7.949933235725879,1.102206840517885,-22.164012301090622,-2.558058399194552,-41.20917102502715,-23.831572343309972,26.5021571226344,4.442663204283161,-20.84476069770348,83.0,0.0,-0.0,0.0219534678952606,1.08915556708201,0.0367303568413694,0.0001629058268835,-0.0017337279711034,-0.1146815480018962,-0.1015916737076128,0.2215998886142292,-0.0201202350787561,0.0241378832864742,0.0443163448327416,0.0355455817624683,0.0075995507662583,0.0365935969770441,0.0309239776043162,0.0240947890079293,-0.450333331915539,0.3351872307597728,-0.3275644903981592,-0.0828933278894159,-0.034748157734022,0.6432860300944081,-0.2070857578487361,0.1052953912965809,0.0326709472805746,0.0340954177813279,-0.0413721518829018,-0.0369139703719958,-0.0168307872095403,-0.036510508364084,0.3455271298252002,-0.6575640239586948,-0.2109068082679625,0.0978588770395419,-0.0440265817816256,0.0689484163320001,0.7081177235970496,32.0,15.5,-1.0,67.5
profile_0070,1,4,4,0,,12.107128714528002,1.678575114092116,-22.686186636245793,-2.618325124629539,-42.438926708972296,-24.542749268677788,27.654997882233683,4.635918538155413,-20.8465807410598,82.0,0.7706248404470678,-0.0,0.0,0.6340132490368741,-0.0576761396992306,-0.0023804176761277,0.0046913777954029,0.5063850830386853,0.1446256719545769,-0.4746784915889291,0.0470006992759354,0.0437684985396151,-0.0155431313614151,0.0181832975814357,0.0346329569960388,0.0342462632162729,0.0451230196075448,0.006825977455362,-0.0098110258975694,0.0593243953304888,-0.0299369269974248,-0.055972595866914,-0.0065858402203658,-0.0526652461446448,-0.0548319237971854,-0.1456459323153579,-0.0416461637594067,-0.0755966338085393,0.0922793245081821,0.0607526221011907,0.0347489550707543,0.0616600528746433,0.2414009016153923,-0.5911278019163179,-0.1837400400145009,0.0669484337881007,-0.0501897881342367,0.0567502738474478,0.441146153882214,48.5,48.5,-13.5,39.0
profile_0356,1,4,4,0,,8.862601349346722,1.2287423733491365,-19.12246771695611,-2.207018679297485,-42.04079940034825,-24.312509263326575,26.337168419993095,4.415005484386809,-20.875780084888113,81.0,0.0,-0.0,0.0219534678952606,1.08915556708201,-0.0473106263246096,-0.0003232595780604,-0.0001117194062936,-0.1238940078667315,0.0264670926532273,0.2470457781478784,-0.0078879794047752,0.1456528427520619,0.166497575456527,0.0401153424426593,0.0538305213833552,0.0809953905409386,0.0780856411233179,0.0030400006342642,-0.5485805053608581,0.3351872307597728,-0.2395200883255635,-0.0903742500992357,-0.0366524335460497,0.600410827429474,-0.3079624573156267,0.0374016121035574,0.0059744314965749,-0.0410157721316711,0.2615586995649668,0.0111208138378177,0.0102408465765505,-0.0020621691126592,-0.0734293298987727,0.3926342700653568,0.0957637712621332,-0.0196008073159346,0.0136810948881346,-0.0294469322703299,-0.6207358752019246,48.25,15.25,-32.75,7.000000000000001
profile_0215,1,4,4,0,,8.893248081874622,1.2329913446587286,-20.927856061123187,-2.4153874870235703,-42.46371817284979,-24.557086357976047,28.170698700044213,4.722367540668829,-21.017114959672057,80.0,0.0,-0.0,0.0219534678952606,0.3154136264052791,0.0534925246385091,0.0010286492896494,-0.0031872161655435,-0.1650282445994567,-0.1783411114691121,0.3685536648558961,-0.0395941178775039,0.1861681938737767,0.183034012242479,0.1274927214259218,0.0634330254778252,0.1412416869900386,0.1331108469437766,0.0425568770245285,-0.2220726197740375,0.0762583531812653,-0.0218323907347968,-0.0087850999660764,-0.0057615540265023,-0.0017192558895395,-0.0257113053929471,-0.1187458637702237,-0.0085368320100249,-0.0292819185514162,0.1396468798839104,0.0300843466319902,0.0180905223610614,0.0331203284462786,0.2692032089453964,-0.6441831868095038,-0.2046744320215801,0.1180844396311387,-0.0448143769126403,0.0675288198464292,0.7193430601332991,46.5,-11.0,29.0,100.0
profile_0450,1,4,4,0,,10.32827873685516,1.4319490663619086,-16.649572010021252,-1.921609541839752,-44.19848895837321,-25.56031730016496,29.055528586945925,4.870695133868062,-21.179282641774744,79.0,0.0,-0.7925783083423354,0.0,-0.0487002280308295,0.0062813792639837,0.0006746031381989,-0.0010152499047085,-0.0557358850457832,0.015512520346534,0.2742300366814059,-0.0106495703401488,0.3416895148206502,0.2364206812570246,0.0686985640564229,0.0584059781146737,0.1219865778732175,0.0414948979477794,0.0373377791345021,0.0801439889438571,0.0483017839531969,0.0604795344691107,-0.0063590029390264,4.41842811431294e-05,0.0016652679385968,-0.0260587777080071,-0.2454024072377736,-0.0480990660880667,-0.1001230510744895,0.834399423209567,0.1060016369520412,0.052019138134193,0.1312664177414222,-0.1698613680243367,0.7061407037313219,0.2768907790965575,-0.1390528775163475,0.0459436621552901,-0.0691333101181696,-0.6088579028205442,38.25,-8.25,25.75,99.0
